victim_id,state,city,age_bracket,bank,account_balance_tier,fraud_type
V0019199,Bihar,Patna,51+,Bank_D,High,Cheating
V0019200,Tamil Nadu,Chennai,51+,Bank_E,Low,Fraud
V0019201,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0019202,Telangana,Hyderabad,51+,Bank_D,Medium,Fraud
V0019203,Telangana,Hyderabad,51+,Bank_C,Medium,Fraud
V0019204,Telangana,Hyderabad,51+,Bank_E,High,Fraud
V0019205,Odisha,Bengaluru,26-35,Bank_E,Low,Fraud
V0019206,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0019207,Maharashtra,Mumbai,26-35,Bank_D,High,Cheating
V0019208,Tamil Nadu,Chennai,18-25,Bank_A,Low,Cheating
V0019209,Telangana,Hyderabad,51+,Bank_D,High,Fraud
V0019210,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0019211,Telangana,Hyderabad,51+,Bank_A,Low,Cheating
V0019212,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0019213,Telangana,Hyderabad,26-35,Bank_B,Medium,Cheating
V0019214,Telangana,Hyderabad,26-35,Bank_E,High,Cheating
V0019215,Delhi,Delhi,36-50,Bank_D,Medium,Fraud
V0019216,Bihar,Patna,36-50,Bank_D,Low,Cheating
V0019217,Odisha,Jaipur,18-25,Bank_A,Medium,Fraud
V0019218,Gujarat,Ahmedabad,36-50,Bank_C,High,Fraud
V0019219,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0019220,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0019221,Bihar,Patna,26-35,Bank_C,Medium,Fraud
V0019222,Telangana,Hyderabad,18-25,Bank_C,Medium,Cyber Blackmailing
V0019223,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0019224,Delhi,Delhi,26-35,Bank_D,Low,Cheating
V0019225,Telangana,Hyderabad,26-35,Bank_C,Low,Cheating
V0019226,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0019227,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0019228,Andhra Pradesh,Ahmedabad,26-35,Bank_D,High,Fraud
V0019229,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0019230,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0019231,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019232,Telangana,Hyderabad,18-25,Bank_A,Medium,Fraud
V0019233,Odisha,Lucknow,18-25,Bank_E,High,Cheating
V0019234,Bihar,Patna,36-50,Bank_A,Medium,Fraud
V0019235,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0019236,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0019237,Bihar,Patna,51+,Bank_E,High,Fraud
V0019238,Maharashtra,Pune,36-50,Bank_D,Low,Fraud
V0019239,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0019240,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0019241,Bihar,Patna,26-35,Bank_C,Low,Cheating
V0019242,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0019243,Bihar,Patna,51+,Bank_B,Medium,Fraud
V0019244,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0019245,Odisha,Lucknow,36-50,Bank_C,Medium,Fraud
V0019246,Uttar Pradesh,Lucknow,51+,Bank_D,High,Fraud
V0019247,Maharashtra,Pune,26-35,Bank_E,High,Cheating
V0019248,Bihar,Patna,26-35,Bank_E,Medium,Fraud
V0019249,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0019250,Uttar Pradesh,Lucknow,36-50,Bank_B,Medium,Cheating
V0019251,Maharashtra,Mumbai,51+,Bank_B,High,Fraud
V0019252,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0019253,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0019254,Bihar,Patna,51+,Bank_E,Medium,Cheating
V0019255,Telangana,Hyderabad,51+,Bank_E,Medium,Fake Profile
V0019256,Telangana,Hyderabad,18-25,Bank_B,Low,Fraud
V0019257,Bihar,Patna,51+,Bank_E,Medium,Fraud
V0019258,Bihar,Patna,51+,Bank_B,High,Fraud
V0019259,Bihar,Patna,36-50,Bank_B,Low,Cheating
V0019260,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019261,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019262,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0019263,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0019264,Telangana,Hyderabad,18-25,Bank_C,Medium,Cheating
V0019265,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0019266,Telangana,Hyderabad,51+,Bank_D,Medium,Fraud
V0019267,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0019268,Bihar,Patna,26-35,Bank_C,Medium,Cheating
V0019269,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019270,Odisha,Bengaluru,26-35,Bank_E,High,Cheating
V0019271,Telangana,Hyderabad,18-25,Bank_E,Low,Cheating
V0019272,Telangana,Hyderabad,36-50,Bank_A,Medium,Cheating
V0019273,Bihar,Patna,18-25,Bank_E,Low,Fraud
V0019274,Telangana,Hyderabad,18-25,Bank_A,Low,Cheating
V0019275,Bihar,Patna,36-50,Bank_E,High,Fraud
V0019276,Telangana,Hyderabad,26-35,Bank_C,Medium,Cheating
V0019277,Maharashtra,Mumbai,36-50,Bank_B,High,Fraud
V0019278,Telangana,Hyderabad,18-25,Bank_C,Medium,Cheating
V0019279,Odisha,Bengaluru,26-35,Bank_D,High,Fraud
V0019280,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0019281,Odisha,Patna,26-35,Bank_E,Medium,Fraud
V0019282,Delhi,Delhi,51+,Bank_E,Low,Fraud
V0019283,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0019284,Telangana,Hyderabad,18-25,Bank_E,Medium,Fraud
V0019285,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019286,Telangana,Hyderabad,51+,Bank_E,Low,Fraud
V0019287,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0019288,Telangana,Hyderabad,18-25,Bank_A,Low,Cheating
V0019289,Bihar,Patna,36-50,Bank_A,Medium,Fraud
V0019290,Madhya Pradesh,Lucknow,36-50,Bank_B,Medium,Cheating
V0019291,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0019292,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0019293,Maharashtra,Pune,51+,Bank_E,Low,Cheating
V0019294,Maharashtra,Pune,26-35,Bank_C,Medium,Cheating
V0019295,Telangana,Hyderabad,18-25,Bank_D,Medium,Cheating
V0019296,Tamil Nadu,Chennai,26-35,Bank_A,Low,Fraud
V0019297,Odisha,Mumbai,18-25,Bank_B,Low,Cheating
V0019298,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0019299,Telangana,Hyderabad,36-50,Bank_C,Low,Cheating
V0019300,Maharashtra,Mumbai,51+,Bank_E,Low,Cheating
V0019301,Andhra Pradesh,Lucknow,36-50,Bank_D,Medium,Cheating
V0019302,Kerala,Hyderabad,51+,Bank_D,Medium,Forgery
V0019303,Odisha,Lucknow,51+,Bank_E,Low,Fraud
V0019304,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0019305,Odisha,Delhi,26-35,Bank_B,High,Cheating
V0019306,Jharkhand,Ahmedabad,26-35,Bank_C,High,Cheating
V0019307,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0019308,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0019309,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0019310,Bihar,Patna,51+,Bank_A,High,Cheating
V0019311,Bihar,Patna,26-35,Bank_A,Low,Cheating
V0019312,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0019313,Bihar,Patna,51+,Bank_C,High,Cheating
V0019314,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0019315,Bihar,Patna,51+,Bank_B,Medium,Cheating
V0019316,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0019317,Bihar,Patna,26-35,Bank_E,Medium,Fraud
V0019318,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0019319,Telangana,Hyderabad,51+,Bank_D,Medium,Cheating
V0019320,Bihar,Patna,18-25,Bank_C,Medium,Cheating
V0019321,Bihar,Patna,51+,Bank_D,Medium,Fraud
V0019322,Andhra Pradesh,Kolkata,18-25,Bank_D,High,Fraud
V0019323,Andhra Pradesh,Lucknow,18-25,Bank_A,High,Cheating
V0019324,Tamil Nadu,Chennai,36-50,Bank_D,High,Fraud
V0019325,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0019326,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0019327,Andhra Pradesh,Pune,51+,Bank_A,High,Fraud
V0019328,Tamil Nadu,Chennai,51+,Bank_E,High,Fraud
V0019329,Bihar,Patna,26-35,Bank_E,High,Fraud
V0019330,Tamil Nadu,Chennai,36-50,Bank_D,Medium,Cheating
V0019331,Tamil Nadu,Chennai,26-35,Bank_D,Medium,Cheating
V0019332,Odisha,Bengaluru,36-50,Bank_B,High,Cheating
V0019333,Telangana,Hyderabad,51+,Bank_E,High,Cheating
V0019334,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0019335,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0019336,Odisha,Kolkata,51+,Bank_B,High,Cheating
V0019337,Andhra Pradesh,Lucknow,26-35,Bank_D,Low,Cheating
V0019338,Maharashtra,Pune,26-35,Bank_C,Low,Cheating
V0019339,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0019340,Bihar,Patna,26-35,Bank_B,High,Cheating
V0019341,Bihar,Patna,26-35,Bank_C,High,Cheating
V0019342,Telangana,Hyderabad,51+,Bank_B,Low,Cheating
V0019343,Bihar,Patna,36-50,Bank_E,Medium,Fraud
V0019344,Maharashtra,Pune,36-50,Bank_B,Low,Cheating
V0019345,Bihar,Patna,26-35,Bank_D,High,Cheating
V0019346,Madhya Pradesh,Ahmedabad,51+,Bank_E,Medium,Cheating
V0019347,Kerala,Delhi,36-50,Bank_B,Medium,Cheating
V0019348,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0019349,Andhra Pradesh,Pune,36-50,Bank_D,Medium,Cheating
V0019350,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0019351,Tamil Nadu,Chennai,36-50,Bank_D,High,Cheating
V0019352,Telangana,Hyderabad,26-35,Bank_E,Medium,Cheating
V0019353,Bihar,Patna,26-35,Bank_A,High,Cheating
V0019354,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0019355,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0019356,Andhra Pradesh,Chennai,26-35,Bank_D,High,Cheating
V0019357,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0019358,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0019359,Telangana,Hyderabad,18-25,Bank_D,High,Fraud
V0019360,Odisha,Hyderabad,26-35,Bank_E,High,Cheating
V0019361,Telangana,Hyderabad,26-35,Bank_B,Medium,Cheating
V0019362,Odisha,Delhi,51+,Bank_E,Medium,Cheating
V0019363,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0019364,Telangana,Hyderabad,18-25,Bank_D,Medium,Fraud
V0019365,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019366,Bihar,Patna,51+,Bank_E,Low,Cheating
V0019367,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019368,Odisha,Delhi,18-25,Bank_D,Low,Fraud
V0019369,Maharashtra,Pune,18-25,Bank_E,High,Cheating
V0019370,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0019371,Telangana,Hyderabad,51+,Bank_E,Low,Fraud
V0019372,Tamil Nadu,Chennai,18-25,Bank_A,Low,Cheating
V0019373,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0019374,Bihar,Patna,18-25,Bank_B,High,Cheating
V0019375,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0019376,Tamil Nadu,Chennai,36-50,Bank_B,High,Cheating
V0019377,Bihar,Patna,18-25,Bank_E,High,Fraud
V0019378,Odisha,Delhi,51+,Bank_B,High,Fraud
V0019379,Maharashtra,Pune,26-35,Bank_D,High,Fraud
V0019380,Gujarat,Ahmedabad,36-50,Bank_E,High,Fraud
V0019381,Bihar,Patna,51+,Bank_D,Low,Fraud
V0019382,Maharashtra,Pune,36-50,Bank_B,Medium,Fraud
V0019383,Odisha,Lucknow,18-25,Bank_A,High,Fraud
V0019384,Bihar,Patna,51+,Bank_B,Low,Cheating
V0019385,Maharashtra,Pune,26-35,Bank_E,High,Cheating
V0019386,Telangana,Hyderabad,18-25,Bank_A,High,Fraud
V0019387,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0019388,Maharashtra,Pune,36-50,Bank_E,High,Cheating
V0019389,Odisha,Jaipur,51+,Bank_A,Medium,Fraud
V0019390,Bihar,Patna,18-25,Bank_A,Medium,Fake Profile
V0019391,Maharashtra,Mumbai,18-25,Bank_C,High,Fraud
V0019392,Bihar,Patna,26-35,Bank_B,Medium,Cheating
V0019393,Telangana,Hyderabad,36-50,Bank_C,High,Cheating
V0019394,Telangana,Hyderabad,26-35,Bank_E,High,Fraud
V0019395,Telangana,Hyderabad,26-35,Bank_D,Medium,Fraud
V0019396,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0019397,Kerala,Patna,18-25,Bank_A,Low,Fraud
V0019398,Telangana,Hyderabad,26-35,Bank_B,Medium,Fraud
V0019399,Bihar,Patna,26-35,Bank_B,Medium,Cheating
V0019400,Bihar,Patna,26-35,Bank_D,Low,Cheating
V0019401,Uttar Pradesh,Lucknow,51+,Bank_D,Medium,Cheating
V0019402,Tamil Nadu,Chennai,51+,Bank_A,Medium,Cheating
V0019403,Telangana,Hyderabad,36-50,Bank_D,Medium,Cheating
V0019404,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0019405,Bihar,Patna,26-35,Bank_B,Medium,Forgery
V0019406,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0019407,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0019408,Telangana,Hyderabad,36-50,Bank_D,Low,Cheating
V0019409,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0019410,Bihar,Patna,36-50,Bank_B,Medium,Fraud
V0019411,Telangana,Hyderabad,26-35,Bank_D,Low,Fraud
V0019412,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0019413,Telangana,Hyderabad,26-35,Bank_D,Low,Fraud
V0019414,Odisha,Chennai,26-35,Bank_A,Low,Fraud
V0019415,Odisha,Mumbai,36-50,Bank_E,Medium,Cheating
V0019416,Telangana,Hyderabad,51+,Bank_E,Low,Fraud
V0019417,Maharashtra,Pune,51+,Bank_E,High,Cheating
V0019418,Telangana,Hyderabad,18-25,Bank_A,Medium,Fraud
V0019419,Telangana,Hyderabad,26-35,Bank_B,Low,Fraud
V0019420,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0019421,Telangana,Hyderabad,26-35,Bank_C,High,Cheating
V0019422,Telangana,Hyderabad,51+,Bank_B,High,Cheating
V0019423,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0019424,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0019425,Bihar,Patna,18-25,Bank_E,High,Fraud
V0019426,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0019427,Telangana,Hyderabad,36-50,Bank_A,Medium,Fraud
V0019428,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0019429,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0019430,Telangana,Hyderabad,51+,Bank_D,Medium,Fraud
V0019431,Telangana,Hyderabad,18-25,Bank_D,Low,Fraud
V0019432,Maharashtra,Pune,36-50,Bank_E,High,Fraud
V0019433,Odisha,Chennai,36-50,Bank_A,Medium,Fraud
V0019434,Maharashtra,Mumbai,36-50,Bank_A,Low,Fraud
V0019435,Bihar,Patna,26-35,Bank_A,Medium,Fraud
V0019436,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0019437,Gujarat,Ahmedabad,51+,Bank_D,Low,Fraud
V0019438,Telangana,Hyderabad,18-25,Bank_C,High,Cheating
V0019439,Telangana,Hyderabad,36-50,Bank_A,Low,Cheating
V0019440,Maharashtra,Mumbai,18-25,Bank_A,Medium,Cheating
V0019441,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0019442,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0019443,Andhra Pradesh,Patna,18-25,Bank_E,Medium,Fraud
V0019444,Telangana,Hyderabad,18-25,Bank_E,Medium,Fraud
V0019445,Bihar,Patna,51+,Bank_D,Medium,Fraud
V0019446,Andhra Pradesh,Lucknow,51+,Bank_E,Low,Cheating
V0019447,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0019448,Maharashtra,Pune,18-25,Bank_A,High,Fraud
V0019449,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0019450,Telangana,Hyderabad,51+,Bank_B,High,Cheating
V0019451,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019452,Telangana,Hyderabad,26-35,Bank_E,Medium,Cheating
V0019453,Bihar,Patna,36-50,Bank_D,Medium,Cheating
V0019454,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0019455,Maharashtra,Pune,26-35,Bank_A,High,Cheating
V0019456,Bihar,Patna,18-25,Bank_E,Medium,Cheating
V0019457,Delhi,Delhi,51+,Bank_D,Low,Cheating
V0019458,Uttar Pradesh,Lucknow,18-25,Bank_D,Medium,Fraud
V0019459,Telangana,Hyderabad,26-35,Bank_B,High,Cheating
V0019460,Odisha,Delhi,51+,Bank_A,Medium,Fraud
V0019461,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0019462,Odisha,Kolkata,18-25,Bank_D,Low,Cheating
V0019463,Bihar,Patna,36-50,Bank_E,Medium,Cheating
V0019464,Telangana,Hyderabad,36-50,Bank_E,High,Cheating
V0019465,Maharashtra,Mumbai,51+,Bank_A,High,Fraud
V0019466,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0019467,Bihar,Patna,18-25,Bank_B,Low,Cheating
V0019468,Telangana,Hyderabad,36-50,Bank_D,Medium,Fraud
V0019469,Bihar,Patna,51+,Bank_B,Medium,Fraud
V0019470,Andhra Pradesh,Hyderabad,26-35,Bank_B,Low,Fraud
V0019471,Telangana,Hyderabad,26-35,Bank_D,Low,Fraud
V0019472,Tamil Nadu,Chennai,51+,Bank_C,Low,Fraud
V0019473,Telangana,Hyderabad,36-50,Bank_C,Medium,Fraud
V0019474,Telangana,Hyderabad,36-50,Bank_E,High,Fraud
V0019475,Telangana,Hyderabad,18-25,Bank_A,Medium,Cheating
V0019476,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0019477,Telangana,Hyderabad,36-50,Bank_D,Low,Fraud
V0019478,Telangana,Hyderabad,26-35,Bank_D,Medium,Fraud
V0019479,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0019480,Delhi,Delhi,51+,Bank_C,High,Cheating
V0019481,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0019482,Odisha,Chennai,26-35,Bank_A,Low,Fraud
V0019483,Maharashtra,Mumbai,18-25,Bank_E,Medium,Fraud
V0019484,Maharashtra,Mumbai,36-50,Bank_B,High,Fraud
V0019485,Delhi,Delhi,26-35,Bank_C,Medium,Fraud
V0019486,Maharashtra,Mumbai,51+,Bank_D,Medium,Fraud
V0019487,Maharashtra,Pune,18-25,Bank_E,Low,Cheating
V0019488,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0019489,Maharashtra,Mumbai,18-25,Bank_B,Low,Cheating
V0019490,Maharashtra,Pune,51+,Bank_A,Medium,Fraud
V0019491,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0019492,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019493,Maharashtra,Mumbai,36-50,Bank_C,High,Fraud
V0019494,Telangana,Hyderabad,36-50,Bank_D,Medium,Fraud
V0019495,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0019496,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0019497,Telangana,Hyderabad,36-50,Bank_C,Low,Cheating
V0019498,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019499,Bihar,Patna,26-35,Bank_C,Low,Fraud
V0019500,Tamil Nadu,Chennai,36-50,Bank_C,Medium,Fraud
V0019501,Maharashtra,Mumbai,18-25,Bank_D,Low,Fraud
V0019502,Andhra Pradesh,Lucknow,18-25,Bank_E,Low,Fraud
V0019503,Odisha,Lucknow,18-25,Bank_B,High,Fraud
V0019504,Tamil Nadu,Chennai,26-35,Bank_E,High,Fraud
V0019505,Telangana,Hyderabad,18-25,Bank_E,Low,Cheating
V0019506,Gujarat,Ahmedabad,26-35,Bank_E,Medium,Cheating
V0019507,Telangana,Hyderabad,18-25,Bank_D,High,Fraud
V0019508,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0019509,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0019510,Telangana,Hyderabad,26-35,Bank_E,High,Fraud
V0019511,Telangana,Hyderabad,51+,Bank_D,High,Fraud
V0019512,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0019513,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0019514,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0019515,Telangana,Hyderabad,51+,Bank_D,Medium,Cheating
V0019516,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0019517,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0019518,Bihar,Patna,36-50,Bank_B,Medium,Cheating
V0019519,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0019520,Gujarat,Ahmedabad,51+,Bank_A,High,Fraud
V0019521,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0019522,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0019523,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0019524,Bihar,Patna,18-25,Bank_D,Medium,Fraud
V0019525,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0019526,Tamil Nadu,Chennai,26-35,Bank_A,Low,Fraud
V0019527,Tamil Nadu,Chennai,26-35,Bank_D,Medium,Fraud
V0019528,Maharashtra,Pune,51+,Bank_E,Medium,Cheating
V0019529,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0019530,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019531,Maharashtra,Mumbai,36-50,Bank_E,Low,Cheating
V0019532,Andhra Pradesh,Kolkata,26-35,Bank_E,Medium,Fraud
V0019533,Telangana,Hyderabad,36-50,Bank_A,High,Cheating
V0019534,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0019535,Bihar,Patna,36-50,Bank_D,High,Fraud
V0019536,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0019537,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019538,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0019539,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0019540,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0019541,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0019542,Bihar,Patna,51+,Bank_D,High,Fraud
V0019543,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0019544,Telangana,Hyderabad,36-50,Bank_C,Low,Cheating
V0019545,Telangana,Hyderabad,36-50,Bank_A,Low,Fraud
V0019546,Odisha,Delhi,18-25,Bank_C,Low,Fraud
V0019547,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0019548,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0019549,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0019550,Andhra Pradesh,Patna,51+,Bank_A,High,Cheating
V0019551,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0019552,Maharashtra,Pune,18-25,Bank_D,Low,Cheating
V0019553,Odisha,Bengaluru,51+,Bank_B,Low,Cheating
V0019554,Telangana,Hyderabad,51+,Bank_C,High,Fraud
V0019555,Telangana,Hyderabad,26-35,Bank_B,High,Cheating
V0019556,Maharashtra,Mumbai,18-25,Bank_D,Low,Cheating
V0019557,Telangana,Hyderabad,18-25,Bank_D,Low,Cheating
V0019558,Telangana,Hyderabad,36-50,Bank_C,Medium,Fraud
V0019559,Telangana,Hyderabad,26-35,Bank_D,Medium,Fraud
V0019560,Tamil Nadu,Chennai,18-25,Bank_E,Low,Cheating
V0019561,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019562,Tamil Nadu,Chennai,36-50,Bank_E,Medium,Fraud
V0019563,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0019564,Telangana,Hyderabad,51+,Bank_B,Medium,Fraud
V0019565,Bihar,Patna,36-50,Bank_C,Low,Cheating
V0019566,Bihar,Patna,51+,Bank_E,Low,Fraud
V0019567,Telangana,Hyderabad,51+,Bank_B,Medium,Cheating
V0019568,Telangana,Hyderabad,36-50,Bank_A,Medium,Fraud
V0019569,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0019570,Telangana,Hyderabad,51+,Bank_E,High,Fraud
V0019571,Bihar,Patna,26-35,Bank_B,High,Fraud
V0019572,Telangana,Hyderabad,18-25,Bank_D,Medium,Fraud
V0019573,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0019574,Telangana,Hyderabad,36-50,Bank_A,Medium,Cheating
V0019575,Andhra Pradesh,Patna,18-25,Bank_D,High,Fraud
V0019576,Maharashtra,Pune,26-35,Bank_C,Low,Fraud
V0019577,Telangana,Hyderabad,36-50,Bank_C,Medium,Fraud
V0019578,Kerala,Chennai,18-25,Bank_D,Medium,Cheating
V0019579,Odisha,Hyderabad,36-50,Bank_D,Medium,Fraud
V0019580,Bihar,Patna,18-25,Bank_E,Low,Cheating
V0019581,Telangana,Hyderabad,18-25,Bank_A,Low,Cheating
V0019582,Telangana,Hyderabad,18-25,Bank_B,Low,Fraud
V0019583,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0019584,Maharashtra,Pune,36-50,Bank_B,Low,Fraud
V0019585,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0019586,Telangana,Hyderabad,36-50,Bank_A,Low,Fraud
V0019587,Andhra Pradesh,Hyderabad,51+,Bank_C,High,Cheating
V0019588,Telangana,Hyderabad,51+,Bank_D,High,Fraud
V0019589,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0019590,Bihar,Patna,51+,Bank_A,High,Fraud
V0019591,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0019592,Andhra Pradesh,Delhi,36-50,Bank_B,Medium,Fraud
V0019593,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0019594,Odisha,Kolkata,51+,Bank_B,Low,Fraud
V0019595,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0019596,Andhra Pradesh,Bengaluru,36-50,Bank_C,Low,Cyber Blackmailing
V0019597,Bihar,Patna,26-35,Bank_D,Medium,Fraud
V0019598,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0019599,Telangana,Hyderabad,51+,Bank_E,Medium,Cheating
V0019600,Telangana,Hyderabad,36-50,Bank_A,High,Cheating
V0019601,Telangana,Hyderabad,18-25,Bank_B,Low,Fraud
V0019602,Maharashtra,Pune,51+,Bank_B,Medium,Fraud
