complaint_id,account_id,hop_depth,chain_depth,incoming_amount,retained_amount_ratio,holding_time_minutes,outgoing_activity_in_case,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,is_terminal_node
C0013729,ACC000012,2,3,64197,0.0218,17.61,1,334,1.0,2096,12,SAVINGS,0
C0013729,ACC000008,2,3,19903,0.0152,17.27,1,315,1.0,297,12,SAVINGS,0
C0013729,ACC000013,3,3,82400,1.0,0.0,0,337,1.0,711,12,SAVINGS,1
C0013730,ACC000003,1,3,3800,0.0263,8.3,1,2845,1.0,1227,3,SAVINGS,0
C0013730,ACC000002,2,3,308,0.026,7.61,1,2855,1.0,1451,3,SAVINGS,0
C0013730,ACC000001,2,3,3392,0.0,12.42,1,2866,1.0,870,3,SAVINGS,0
C0013730,ACC000003,3,3,7500,1.0,0.0,0,2845,1.0,1227,3,SAVINGS,1
C0013731,ACC000021,1,3,13800,0.0217,6.71,1,620,1.0,1756,3,SAVINGS,0
C0013731,ACC000020,2,3,13500,0.0296,22.57,1,611,1.0,1797,3,SAVINGS,0
C0013731,ACC000019,3,3,13100,1.0,0.0,0,602,1.0,574,3,SAVINGS,1
C0013732,ACC001111,1,3,122200,0.0098,15.57,1,6,0.8775,875,3,SAVINGS,0
C0013732,ACC001110,2,3,38990,0.0357,24.17,1,6,0.8775,1596,3,SAVINGS,0
C0013732,ACC001112,2,3,119610,0.0201,11.25,1,5,0.8262,2048,3,SAVINGS,0
C0013732,ACC001112,3,3,236810,1.0,0.0,0,5,0.8262,2048,3,SAVINGS,1
C0013733,ACC000024,1,5,3700,0.0,8.25,1,271,1.0,602,8,SAVINGS,0
C0013733,ACC000026,2,5,3700,0.0,10.34,1,287,1.0,1512,8,SAVINGS,0
C0013733,ACC000022,3,5,3700,0.027,10.9,1,273,1.0,431,8,CURRENT,0
C0013733,ACC000028,4,5,2177,0.0354,12.62,1,269,1.0,707,8,CURRENT,0
C0013733,ACC000029,4,5,1423,0.0162,19.88,1,284,1.0,1482,8,SAVINGS,0
C0013733,ACC000027,5,5,3500,1.0,0.0,0,253,1.0,1141,8,CURRENT,1
C0013734,ACC000430,1,3,28300,0.0353,21.14,1,18,0.9982,514,3,SAVINGS,0
C0013734,ACC000431,2,3,13027,0.0097,10.25,1,16,0.9963,709,3,CURRENT,0
C0013734,ACC000432,2,3,27173,0.0284,2.69,1,18,0.9982,323,3,SAVINGS,0
C0013734,ACC000432,3,3,53573,1.0,0.0,0,18,0.9982,323,3,SAVINGS,1
C0013735,ACC000005,1,3,34700,0.0375,22.14,1,1287,1.0,1619,3,SAVINGS,0
C0013735,ACC000006,2,3,33400,0.0269,2.85,1,1281,1.0,1301,3,SAVINGS,0
C0013735,ACC000004,3,3,32500,1.0,0.0,0,1279,1.0,1654,3,SAVINGS,1
C0013736,ACC000021,1,3,611900,0.0181,3.64,1,621,1.0,1756,3,SAVINGS,0
C0013736,ACC000019,2,3,536970,0.0055,1.58,1,603,1.0,574,3,SAVINGS,0
C0013736,ACC000020,2,3,63830,0.0114,19.54,1,612,1.0,1797,3,SAVINGS,0
C0013736,ACC000021,3,3,1209000,1.0,0.0,0,621,1.0,1756,3,SAVINGS,1
C0013737,ACC000002,1,3,8200,0.0244,3.83,1,2856,1.0,1451,3,SAVINGS,0
C0013737,ACC000001,2,3,8000,0.0375,3.19,1,2867,1.0,870,3,SAVINGS,0
C0013737,ACC000003,3,3,7700,1.0,0.0,0,2846,1.0,1227,3,SAVINGS,1
C0013738,ACC000003,1,3,57000,0.0193,2.03,1,2847,1.0,1227,3,SAVINGS,0
C0013738,ACC000002,2,3,55900,0.0376,24.55,1,2857,1.0,1451,3,SAVINGS,0
C0013738,ACC000001,3,3,53800,1.0,0.0,0,2868,1.0,870,3,SAVINGS,1
C0013739,ACC000005,1,3,88700,0.0282,23.21,1,1288,1.0,1619,3,SAVINGS,0
C0013739,ACC000006,2,3,86200,0.0255,24.09,1,1282,1.0,1301,3,SAVINGS,0
C0013739,ACC000004,3,3,84000,1.0,0.0,0,1280,1.0,1654,3,SAVINGS,1
C0013740,ACC000002,1,3,1800,0.0556,15.75,1,2858,1.0,1451,3,SAVINGS,0
C0013740,ACC000003,2,3,1171,0.0606,23.71,1,2848,1.0,1227,3,SAVINGS,0
C0013740,ACC000001,2,3,529,0.0548,9.38,1,2869,1.0,870,3,SAVINGS,0
C0013740,ACC000003,3,3,2771,1.0,0.0,0,2848,1.0,1227,3,SAVINGS,1
C0013741,ACC000254,1,4,364800,0.0134,12.29,1,34,1.0,1582,4,SAVINGS,0
C0013741,ACC000252,2,4,51280,0.0133,4.08,1,28,0.9999,1131,4,SAVINGS,0
C0013741,ACC000253,2,4,308620,0.0159,16.41,1,33,1.0,2062,4,SAVINGS,0
C0013741,ACC000251,3,4,354300,0.0395,15.01,1,29,1.0,138,4,SAVINGS,0
C0013741,ACC000254,4,4,705100,1.0,0.0,0,34,1.0,1582,4,SAVINGS,1
C0013742,ACC000036,1,4,21900,0.0183,4.96,1,233,1.0,815,5,SAVINGS,0
C0013742,ACC000038,2,4,21500,0.0233,13.34,1,229,1.0,1812,5,SAVINGS,0
C0013742,ACC000037,3,4,7993,0.0241,19.04,1,228,1.0,270,5,SAVINGS,0
C0013742,ACC000039,3,4,13007,0.039,15.59,1,235,1.0,1441,5,SAVINGS,0
C0013742,ACC000040,4,4,20300,1.0,0.0,0,231,1.0,2146,5,CURRENT,1
C0013743,ACC000006,1,2,10300,0.0194,12.91,1,1283,1.0,1301,3,SAVINGS,0
C0013743,ACC000004,2,2,10100,1.0,0.0,0,1281,1.0,1654,3,SAVINGS,1
C0013744,ACC000047,1,3,1854000,0.0189,23.28,1,115,1.0,1425,9,CURRENT,0
C0013744,ACC000041,2,3,1818900,0.0095,9.51,1,122,1.0,1619,9,SAVINGS,0
C0013744,ACC000042,3,3,1801600,1.0,0.0,0,121,1.0,1566,9,CURRENT,1
C0013745,ACC000037,1,5,38000,0.0079,3.79,1,229,1.0,270,5,SAVINGS,0
C0013745,ACC000038,2,5,13837,0.0316,20.54,1,230,1.0,1812,5,SAVINGS,0
C0013745,ACC000040,2,5,23863,0.0152,3.71,1,232,1.0,2146,5,CURRENT,0
C0013745,ACC000039,3,5,36900,0.0244,12.38,1,236,1.0,1441,5,SAVINGS,0
C0013745,ACC000036,4,5,36000,0.0111,1.58,1,234,1.0,815,5,SAVINGS,0
C0013745,ACC000040,5,5,59463,1.0,0.0,0,232,1.0,2146,5,CURRENT,1
C0013746,ACC000003,1,3,2700,0.0,12.18,1,2849,1.0,1227,3,SAVINGS,0
C0013746,ACC000002,2,3,532,0.0602,3.19,1,2859,1.0,1451,3,SAVINGS,0
C0013746,ACC000001,2,3,2168,0.0314,3.93,1,2870,1.0,870,3,SAVINGS,0
C0013746,ACC000003,3,3,5300,1.0,0.0,0,2849,1.0,1227,3,SAVINGS,1
C0013747,ACC000372,1,4,1300,0.0,22.64,1,17,0.9974,1630,4,SAVINGS,0
C0013747,ACC000373,2,4,1300,0.0,12.68,1,19,0.9987,783,4,SAVINGS,0
C0013747,ACC000370,3,4,1300,0.0,4.38,1,19,0.9987,1406,4,SAVINGS,0
C0013747,ACC000371,4,4,1300,1.0,0.0,0,18,0.9982,1572,4,SAVINGS,1
C0013748,ACC000528,1,3,71700,0.0126,5.41,1,10,0.9698,1183,3,SAVINGS,0
C0013748,ACC000526,2,3,70800,0.0169,13.92,1,10,0.9698,363,3,CURRENT,0
C0013748,ACC000527,3,3,69600,1.0,0.0,0,10,0.9698,333,3,SAVINGS,1
C0013749,ACC000056,1,5,445900,0.0157,20.03,1,118,1.0,1172,7,SAVINGS,0
C0013749,ACC000058,2,5,438900,0.0178,20.23,1,136,1.0,78,7,CURRENT,0
C0013749,ACC000059,3,5,400046,0.0246,5.25,1,129,1.0,1396,7,SAVINGS,0
C0013749,ACC000057,3,5,31054,0.0082,23.54,1,132,1.0,290,7,SAVINGS,0
C0013749,ACC000061,4,5,421000,0.0126,14.13,1,142,1.0,819,7,SAVINGS,0
C0013749,ACC000055,5,5,415700,1.0,0.0,0,120,1.0,199,7,CURRENT,1
C0013750,ACC000029,1,5,18100,0.0055,23.12,1,285,1.0,1482,8,SAVINGS,0
C0013750,ACC000028,2,5,15828,0.027,21.18,1,270,1.0,707,8,CURRENT,0
C0013750,ACC000023,2,5,2172,0.0331,10.01,1,264,1.0,2053,8,SAVINGS,0
C0013750,ACC000022,3,5,14612,0.0214,14.25,1,274,1.0,431,8,CURRENT,0
C0013750,ACC000024,3,5,2888,0.0305,3.44,1,272,1.0,602,8,SAVINGS,0
C0013750,ACC000025,4,5,17100,0.0292,17.91,1,287,1.0,396,8,CURRENT,0
C0013750,ACC000026,5,5,16600,1.0,0.0,0,288,1.0,1512,8,SAVINGS,1
C0013751,ACC001113,1,3,392400,0.0094,19.44,1,4,0.7534,1531,3,SAVINGS,0
C0013751,ACC001114,2,3,212738,0.0303,20.76,1,6,0.8775,517,3,SAVINGS,0
C0013751,ACC001115,2,3,382262,0.0122,2.44,1,6,0.8775,1307,3,SAVINGS,0
C0013751,ACC001115,3,3,759862,1.0,0.0,0,6,0.8775,1307,3,SAVINGS,1
C0013752,ACC000350,1,3,25500,0.0196,24.02,1,8,0.9392,1628,18,SAVINGS,0
C0013752,ACC000347,2,3,25000,0.036,14.41,1,5,0.8262,1043,18,SAVINGS,0
C0013752,ACC000345,3,3,24100,1.0,0.0,0,7,0.9137,1086,18,SAVINGS,1
C0013753,ACC000478,1,2,5300,0.0189,3.8,1,10,0.9698,1098,4,SAVINGS,0
C0013753,ACC000477,2,2,5200,1.0,0.0,0,11,0.9787,1086,4,SAVINGS,1
C0013754,ACC000464,1,4,190100,0.03,3.91,1,22,0.9995,767,5,SAVINGS,0
C0013754,ACC000467,2,4,184400,0.0174,23.6,1,20,0.9991,2082,5,CURRENT,0
C0013754,ACC000468,3,4,104206,0.0308,18.39,1,21,0.9994,766,5,SAVINGS,0
C0013754,ACC000466,3,4,76994,0.0077,15.99,1,22,0.9995,539,5,CURRENT,0
C0013754,ACC000465,4,4,177400,1.0,0.0,0,22,0.9995,812,5,SAVINGS,1
C0013755,ACC000393,1,3,3500,0.0286,21.15,1,11,0.9787,1210,3,SAVINGS,0
C0013755,ACC000392,2,3,3400,0.0,18.52,1,10,0.9698,364,3,SAVINGS,0
C0013755,ACC000394,3,3,3400,1.0,0.0,0,11,0.9787,247,3,CURRENT,1
C0013756,ACC000697,1,3,162400,0.0308,9.96,1,17,0.9974,1188,3,SAVINGS,0
C0013756,ACC000696,2,3,97817,0.037,12.93,1,17,0.9974,1854,3,SAVINGS,0
C0013756,ACC000698,2,3,153783,0.0161,9.82,1,18,0.9982,1208,3,SAVINGS,0
C0013756,ACC000698,3,3,305083,1.0,0.0,0,18,0.9982,1208,3,SAVINGS,1
C0013757,ACC001326,1,3,3200,0.0312,18.24,1,7,0.9137,755,3,SAVINGS,0
C0013757,ACC001328,2,3,2673,0.0273,9.34,1,6,0.8775,1872,3,SAVINGS,0
C0013757,ACC001327,2,3,427,0.0632,11.26,1,7,0.9137,236,3,SAVINGS,0
C0013757,ACC001328,3,3,5673,1.0,0.0,0,6,0.8775,1872,3,SAVINGS,1
C0013758,ACC001061,1,3,11500,0.0261,17.16,1,6,0.8775,1519,3,CURRENT,0
C0013758,ACC001062,2,3,4601,0.022,23.01,1,5,0.8262,1962,3,SAVINGS,0
C0013758,ACC001063,2,3,11099,0.0269,8.12,1,6,0.8775,767,3,SAVINGS,0
C0013758,ACC001063,3,3,21899,1.0,0.0,0,6,0.8775,767,3,SAVINGS,1
C0013759,ACC000002,1,3,1000,0.0,19.08,1,2860,1.0,1451,3,SAVINGS,0
C0013759,ACC000001,2,3,628,0.0446,22.0,1,2871,1.0,870,3,SAVINGS,0
C0013759,ACC000003,2,3,972,0.0741,12.41,1,2850,1.0,1227,3,SAVINGS,0
C0013759,ACC000003,3,3,1872,1.0,0.0,0,2850,1.0,1227,3,SAVINGS,1
C0013760,ACC000125,1,6,68600,0.0146,4.47,1,65,1.0,1229,8,SAVINGS,0
C0013760,ACC000127,2,6,27759,0.0093,11.14,1,69,1.0,430,8,SAVINGS,0
C0013760,ACC000129,2,6,39841,0.0136,7.91,1,71,1.0,525,8,SAVINGS,0
C0013760,ACC000128,3,6,66800,0.0329,9.12,1,76,1.0,2010,8,SAVINGS,0
C0013760,ACC000124,4,6,64600,0.031,16.61,1,75,1.0,597,8,SAVINGS,0
C0013760,ACC000126,5,6,62600,0.0288,9.02,1,70,1.0,136,8,SAVINGS,0
C0013760,ACC000123,6,6,60800,1.0,0.0,0,73,1.0,2188,8,CURRENT,1
C0013761,ACC000168,1,3,215000,0.0377,16.12,1,64,1.0,1223,3,SAVINGS,0
C0013761,ACC000166,2,3,123517,0.0277,8.25,1,65,1.0,1940,3,CURRENT,0
C0013761,ACC000167,2,3,83383,0.0082,1.0,1,63,1.0,2002,3,SAVINGS,0
C0013761,ACC000168,3,3,417800,1.0,0.0,0,64,1.0,1223,3,SAVINGS,1
C0013762,ACC000004,1,3,3100,0.0323,17.71,1,1282,1.0,1654,3,SAVINGS,0
C0013762,ACC000005,2,3,3000,0.0,5.62,1,1289,1.0,1619,3,SAVINGS,0
C0013762,ACC000006,3,3,3000,1.0,0.0,0,1284,1.0,1301,3,SAVINGS,1
C0013763,ACC000041,1,3,2220000,0.0255,9.14,1,123,1.0,1619,9,SAVINGS,0
C0013763,ACC000045,2,3,2163500,0.0116,3.12,1,134,1.0,1153,9,SAVINGS,0
C0013763,ACC000048,3,3,2138500,1.0,0.0,0,133,1.0,1052,9,SAVINGS,1
C0013764,ACC000011,1,4,74500,0.0362,5.01,1,325,1.0,625,12,SAVINGS,0
C0013764,ACC000007,2,4,71800,0.007,19.05,1,349,1.0,1026,12,SAVINGS,0
C0013764,ACC000015,3,4,18287,0.0321,8.61,1,345,1.0,1880,12,CURRENT,0
C0013764,ACC000017,3,4,40230,0.0331,5.24,1,314,1.0,2033,12,CURRENT,0
C0013764,ACC000014,3,4,12783,0.0221,1.97,1,347,1.0,886,12,SAVINGS,0
C0013764,ACC000013,4,4,69100,1.0,0.0,0,338,1.0,711,12,SAVINGS,1
C0013765,ACC000003,1,3,276400,0.0051,19.35,1,2851,1.0,1227,3,SAVINGS,0
C0013765,ACC000001,2,3,221360,0.0382,4.73,1,2872,1.0,870,3,SAVINGS,0
C0013765,ACC000002,2,3,53640,0.0287,3.59,1,2861,1.0,1451,3,SAVINGS,0
C0013765,ACC000003,3,3,541400,1.0,0.0,0,2851,1.0,1227,3,SAVINGS,1
C0013766,ACC000073,1,3,93100,0.0333,5.33,1,52,1.0,289,18,SAVINGS,0
C0013766,ACC000075,2,3,90000,0.0233,13.66,1,40,1.0,2068,18,SAVINGS,0
C0013766,ACC000065,3,3,87900,1.0,0.0,0,45,1.0,2059,18,SAVINGS,1
C0013767,ACC000037,1,5,49200,0.0081,24.64,1,230,1.0,270,5,SAVINGS,0
C0013767,ACC000038,2,5,48800,0.0389,21.34,1,231,1.0,1812,5,SAVINGS,0
C0013767,ACC000040,3,5,46900,0.0384,11.65,1,233,1.0,2146,5,CURRENT,0
C0013767,ACC000036,4,5,45100,0.0089,24.41,1,235,1.0,815,5,SAVINGS,0
C0013767,ACC000039,5,5,44700,1.0,0.0,0,237,1.0,1441,5,SAVINGS,1
C0013768,ACC000731,1,4,2600,0.0385,8.4,1,10,0.9698,2194,5,CURRENT,0
C0013768,ACC000729,2,4,2500,0.0,17.94,1,10,0.9698,1046,5,SAVINGS,0
C0013768,ACC000733,3,4,1097,0.0,6.45,1,11,0.9787,674,5,SAVINGS,0
C0013768,ACC000732,3,4,944,0.0466,1.17,1,11,0.9787,1244,5,SAVINGS,0
C0013768,ACC000730,3,4,459,0.0,8.11,1,12,0.985,1144,5,SAVINGS,0
C0013768,ACC000733,4,4,3597,1.0,0.0,0,11,0.9787,674,5,SAVINGS,1
C0013769,ACC000096,1,5,664700,0.0373,1.93,1,35,1.0,1437,18,SAVINGS,0
C0013769,ACC000092,2,5,258764,0.0246,9.3,1,38,1.0,1801,18,CURRENT,0
C0013769,ACC000089,2,5,381136,0.0347,13.08,1,36,1.0,1898,18,SAVINGS,0
C0013769,ACC000088,3,5,620300,0.0174,16.05,1,33,1.0,482,18,CURRENT,0
C0013769,ACC000099,4,5,7405,0.0142,21.82,1,44,1.0,1779,18,SAVINGS,0
C0013769,ACC000095,4,5,602095,0.0291,18.39,1,37,1.0,1455,18,SAVINGS,0
C0013769,ACC000091,5,5,591900,1.0,0.0,0,41,1.0,200,18,SAVINGS,1
C0013770,ACC000698,1,3,22900,0.0262,17.17,1,19,0.9987,1208,3,SAVINGS,0
C0013770,ACC000696,2,3,6586,0.0434,13.25,1,18,0.9982,1854,3,SAVINGS,0
C0013770,ACC000697,2,3,15714,0.0073,10.18,1,18,0.9982,1188,3,SAVINGS,0
C0013770,ACC000698,3,3,44800,1.0,0.0,0,19,0.9987,1208,3,SAVINGS,1
C0013771,ACC000288,1,3,5800,0.0345,8.93,1,19,0.9987,1866,8,SAVINGS,0
C0013771,ACC000287,2,3,5600,0.0179,9.1,1,17,0.9974,1775,8,SAVINGS,0
C0013771,ACC000290,3,3,5500,1.0,0.0,0,23,0.9997,1306,8,SAVINGS,1
C0013772,ACC000265,1,3,125400,0.0072,8.87,1,38,1.0,51,3,SAVINGS,0
C0013772,ACC000266,2,3,84992,0.0376,7.5,1,40,1.0,1121,3,SAVINGS,0
C0013772,ACC000264,2,3,39508,0.0356,5.68,1,38,1.0,138,3,SAVINGS,0
C0013772,ACC000266,3,3,204892,1.0,0.0,0,40,1.0,1121,3,SAVINGS,1
C0013773,ACC000018,1,3,72800,0.0124,10.42,1,339,1.0,1680,12,SAVINGS,0
C0013773,ACC000013,2,3,36819,0.0114,1.74,1,339,1.0,711,12,SAVINGS,0
C0013773,ACC000010,2,3,35081,0.0308,23.58,1,323,1.0,387,12,SAVINGS,0
C0013773,ACC000017,3,3,70400,1.0,0.0,0,315,1.0,2033,12,CURRENT,1
C0013774,ACC000551,1,3,87100,0.0126,14.31,1,18,0.9982,767,5,SAVINGS,0
C0013774,ACC000550,2,3,41746,0.0251,15.96,1,16,0.9963,245,5,SAVINGS,0
C0013774,ACC000552,2,3,34472,0.0311,8.66,1,17,0.9974,619,5,SAVINGS,0
C0013774,ACC000553,2,3,9782,0.0084,6.71,1,14,0.9926,1603,5,SAVINGS,0
C0013774,ACC000554,3,3,83800,1.0,0.0,0,17,0.9974,2095,5,SAVINGS,1
C0013775,ACC000006,1,3,472500,0.0307,10.87,1,1285,1.0,1301,3,SAVINGS,0
C0013775,ACC000004,2,3,220376,0.0335,5.64,1,1283,1.0,1654,3,SAVINGS,0
C0013775,ACC000005,2,3,237624,0.0073,16.86,1,1290,1.0,1619,3,SAVINGS,0
C0013775,ACC000006,3,3,921400,1.0,0.0,0,1285,1.0,1301,3,SAVINGS,1
C0013776,ACC000022,1,4,316200,0.031,16.82,1,275,1.0,431,8,CURRENT,0
C0013776,ACC000029,2,4,306400,0.0271,2.61,1,286,1.0,1482,8,SAVINGS,0
C0013776,ACC000028,3,4,71023,0.0172,17.35,1,271,1.0,707,8,CURRENT,0
C0013776,ACC000026,3,4,227077,0.0237,8.59,1,289,1.0,1512,8,SAVINGS,0
C0013776,ACC000025,4,4,291500,1.0,0.0,0,288,1.0,396,8,CURRENT,1
C0013777,ACC000033,1,2,11800,0.0254,22.98,1,311,1.0,1438,3,SAVINGS,0
C0013777,ACC000035,2,2,11500,1.0,0.0,0,318,1.0,873,3,SAVINGS,1
C0013778,ACC000128,1,2,1294500,0.0256,10.13,1,77,1.0,2010,8,SAVINGS,0
C0013778,ACC000125,2,2,1261400,1.0,0.0,0,66,1.0,1229,8,SAVINGS,1
C0013779,ACC000025,1,3,571600,0.0189,9.19,1,289,1.0,396,8,CURRENT,0
C0013779,ACC000028,2,3,419362,0.0133,15.04,1,272,1.0,707,8,CURRENT,0
C0013779,ACC000026,2,3,104810,0.0163,7.78,1,290,1.0,1512,8,SAVINGS,0
C0013779,ACC000029,2,3,36628,0.0253,16.56,1,287,1.0,1482,8,SAVINGS,0
C0013779,ACC000023,3,3,552600,1.0,0.0,0,265,1.0,2053,8,SAVINGS,1
C0013780,ACC000702,1,3,119200,0.0159,9.73,1,8,0.9392,1181,3,SAVINGS,0
C0013780,ACC000703,2,3,117300,0.0281,18.88,1,8,0.9392,677,3,SAVINGS,0
C0013780,ACC000704,3,3,114000,1.0,0.0,0,6,0.8775,1306,3,SAVINGS,1
C0013781,ACC000006,1,3,1800,0.0,15.78,1,1286,1.0,1301,3,SAVINGS,0
C0013781,ACC000005,2,3,1800,0.0556,5.07,1,1291,1.0,1619,3,SAVINGS,0
C0013781,ACC000004,3,3,1700,1.0,0.0,0,1284,1.0,1654,3,SAVINGS,1
C0013782,ACC000005,1,3,280100,0.0225,7.67,1,1292,1.0,1619,3,SAVINGS,0
C0013782,ACC000006,2,3,273800,0.0289,19.23,1,1287,1.0,1301,3,SAVINGS,0
C0013782,ACC000004,3,3,265900,1.0,0.0,0,1285,1.0,1654,3,SAVINGS,1
C0013783,ACC000016,1,6,77400,0.0181,4.76,1,330,1.0,1394,12,SAVINGS,0
C0013783,ACC000007,2,6,56322,0.0217,10.65,1,350,1.0,1026,12,SAVINGS,0
C0013783,ACC000018,2,6,19678,0.0243,19.38,1,340,1.0,1680,12,SAVINGS,0
C0013783,ACC000008,3,6,74300,0.0094,14.8,1,316,1.0,297,12,SAVINGS,0
C0013783,ACC000011,4,6,238,0.1597,20.2,1,326,1.0,625,12,SAVINGS,0
C0013783,ACC000009,4,6,37602,0.008,4.05,1,350,1.0,1772,12,SAVINGS,0
C0013783,ACC000010,4,6,35760,0.0073,24.72,1,324,1.0,387,12,SAVINGS,0
C0013783,ACC000017,5,6,73000,0.0178,18.55,1,316,1.0,2033,12,CURRENT,0
C0013783,ACC000014,6,6,71700,1.0,0.0,0,348,1.0,886,12,SAVINGS,1
C0013784,ACC000004,1,3,85900,0.0105,4.39,1,1286,1.0,1654,3,SAVINGS,0
C0013784,ACC000006,2,3,85000,0.0153,4.18,1,1288,1.0,1301,3,SAVINGS,0
C0013784,ACC000005,3,3,83700,1.0,0.0,0,1293,1.0,1619,3,SAVINGS,1
C0013785,ACC000278,1,3,3700,0.027,10.61,1,28,0.9999,1100,3,SAVINGS,0
C0013785,ACC000277,2,3,474,0.0,21.79,1,29,1.0,2169,3,SAVINGS,0
C0013785,ACC000276,2,3,3126,0.0403,21.83,1,29,1.0,156,3,SAVINGS,0
C0013785,ACC000278,3,3,7200,1.0,0.0,0,28,0.9999,1100,3,SAVINGS,1
C0013786,ACC000029,1,5,272100,0.0243,22.16,1,288,1.0,1482,8,SAVINGS,0
C0013786,ACC000024,2,5,150388,0.0112,24.4,1,273,1.0,602,8,SAVINGS,0
C0013786,ACC000022,2,5,115112,0.0131,16.74,1,276,1.0,431,8,CURRENT,0
C0013786,ACC000028,3,5,262300,0.0175,24.16,1,273,1.0,707,8,CURRENT,0
C0013786,ACC000023,4,5,15032,0.042,12.12,1,266,1.0,2053,8,SAVINGS,0
C0013786,ACC000026,4,5,136145,0.0158,10.77,1,291,1.0,1512,8,SAVINGS,0
C0013786,ACC000025,4,5,106523,0.0284,18.84,1,290,1.0,396,8,CURRENT,0
C0013786,ACC000027,5,5,251900,1.0,0.0,0,254,1.0,1141,8,CURRENT,1
C0013787,ACC000006,1,3,20400,0.0294,5.07,1,1289,1.0,1301,3,SAVINGS,0
C0013787,ACC000005,2,3,9374,0.0292,13.02,1,1294,1.0,1619,3,SAVINGS,0
C0013787,ACC000004,2,3,10426,0.0313,20.77,1,1287,1.0,1654,3,SAVINGS,0
C0013787,ACC000006,3,3,39600,1.0,0.0,0,1289,1.0,1301,3,SAVINGS,1
C0013788,ACC000098,1,4,16000,0.0125,1.47,1,39,1.0,1360,18,SAVINGS,0
C0013788,ACC000094,2,4,15800,0.0253,6.62,1,36,1.0,335,18,SAVINGS,0
C0013788,ACC000102,3,4,15400,0.0325,24.31,1,35,1.0,1132,18,SAVINGS,0
C0013788,ACC000089,4,4,14900,1.0,0.0,0,37,1.0,1898,18,SAVINGS,1
C0013789,ACC000005,1,3,17700,0.0226,12.32,1,1295,1.0,1619,3,SAVINGS,0
C0013789,ACC000004,2,3,4725,0.0053,14.97,1,1288,1.0,1654,3,SAVINGS,0
C0013789,ACC000006,2,3,17275,0.0217,10.42,1,1290,1.0,1301,3,SAVINGS,0
C0013789,ACC000006,3,3,34175,1.0,0.0,0,1290,1.0,1301,3,SAVINGS,1
C0013790,ACC000150,1,3,669300,0.0123,17.81,1,65,1.0,215,3,CURRENT,0
C0013790,ACC000148,2,3,661100,0.0221,10.48,1,67,1.0,1751,3,SAVINGS,0
C0013790,ACC000149,3,3,646500,1.0,0.0,0,66,1.0,780,3,CURRENT,1
C0013791,ACC000001,1,3,23200,0.0388,20.57,1,2873,1.0,870,3,SAVINGS,0
C0013791,ACC000003,2,3,8259,0.0435,2.94,1,2852,1.0,1227,3,SAVINGS,0
C0013791,ACC000002,2,3,14041,0.0172,11.6,1,2862,1.0,1451,3,SAVINGS,0
C0013791,ACC000003,3,3,29959,1.0,0.0,0,2852,1.0,1227,3,SAVINGS,1
C0013792,ACC000002,1,3,1234300,0.0098,22.67,1,2863,1.0,1451,3,SAVINGS,0
C0013792,ACC000003,2,3,590931,0.0207,7.43,1,2853,1.0,1227,3,SAVINGS,0
C0013792,ACC000001,2,3,631269,0.0196,19.44,1,2874,1.0,870,3,SAVINGS,0
C0013792,ACC000003,3,3,1788531,1.0,0.0,0,2853,1.0,1227,3,SAVINGS,1
C0013793,ACC000084,1,4,1200,0.0,18.62,1,150,1.0,1181,5,SAVINGS,0
C0013793,ACC000083,2,4,1200,0.0,21.48,1,143,1.0,267,5,CURRENT,0
C0013793,ACC000085,3,4,244,0.1803,2.92,1,148,1.0,148,5,SAVINGS,0
C0013793,ACC000086,3,4,956,0.0586,9.34,1,152,1.0,447,5,CURRENT,0
C0013793,ACC000087,4,4,1100,1.0,0.0,0,153,1.0,1365,5,CURRENT,1
C0013794,ACC001136,1,3,19300,0.0311,2.27,1,4,0.7534,2038,3,SAVINGS,0
C0013794,ACC001134,2,3,18700,0.016,22.36,1,4,0.7534,938,3,SAVINGS,0
C0013794,ACC001135,3,3,18400,1.0,0.0,0,4,0.7534,1121,3,SAVINGS,1
C0013795,ACC000093,1,5,6900,0.0145,1.52,1,42,1.0,99,18,CURRENT,0
C0013795,ACC000094,2,5,3674,0.0201,11.46,1,37,1.0,335,18,SAVINGS,0
C0013795,ACC000091,2,5,3126,0.0403,1.37,1,42,1.0,200,18,SAVINGS,0
C0013795,ACC000096,3,5,2445,0.0184,23.66,1,36,1.0,1437,18,SAVINGS,0
C0013795,ACC000099,3,5,2158,0.0269,17.27,1,45,1.0,1779,18,SAVINGS,0
C0013795,ACC000104,3,5,1997,0.0,24.81,1,37,1.0,47,18,CURRENT,0
C0013795,ACC000103,4,5,6500,0.0308,5.42,1,32,1.0,536,18,SAVINGS,0
C0013795,ACC000102,5,5,6300,1.0,0.0,0,36,1.0,1132,18,SAVINGS,1
C0013796,ACC000003,1,3,1474900,0.006,2.82,1,2854,1.0,1227,3,SAVINGS,0
C0013796,ACC000001,2,3,1466000,0.0192,1.79,1,2875,1.0,870,3,SAVINGS,0
C0013796,ACC000002,3,3,1437900,1.0,0.0,0,2864,1.0,1451,3,SAVINGS,1
C0013797,ACC000006,1,3,3800,0.0263,2.89,1,1291,1.0,1301,3,SAVINGS,0
C0013797,ACC000005,2,3,1922,0.0114,13.21,1,1296,1.0,1619,3,SAVINGS,0
