complaint_id,victim_id,fraud_type,amount,state,city,destination_account,bank,complaint_timestamp,free_text_description,ring_id
C0017647,V0017647,Cheating,5600.0,Telangana,Hyderabad,ACC000245,Bank_D,2026-01-03T14:27:27.955826,Victim reported suspected cheating fraud of INR 5600 from Hyderabad. Transaction details and beneficiary account were provided.,R0041
C0017648,V0017648,Fraud,7100.0,Telangana,Hyderabad,ACC000022,Bank_B,2026-01-03T14:27:51.461705,Victim reported suspected fraud fraud of INR 7100 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0017649,V0017649,Fraud,1035700.0,Telangana,Hyderabad,ACC000029,Bank_B,2026-01-03T14:27:59.586683,Victim reported suspected fraud fraud of INR 1035700 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0017650,V0017650,Cheating,21300.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-03T14:28:20.542667,Victim reported suspected cheating fraud of INR 21300 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017651,V0017651,Cheating,323600.0,Maharashtra,Pune,ACC000002,Bank_D,2026-01-03T14:28:24.390388,Victim reported suspected cheating fraud of INR 323600 from Pune. Transaction details and beneficiary account were provided.,R0001
C0017652,V0017652,Cheating,6400.0,Telangana,Hyderabad,ACC000164,Bank_D,2026-01-03T14:28:33.624804,Victim reported suspected cheating fraud of INR 6400 from Hyderabad. Transaction details and beneficiary account were provided.,R0028
C0017653,V0017653,Cheating,1197600.0,Maharashtra,Pune,ACC000209,Bank_E,2026-01-03T14:28:39.504318,Victim reported suspected cheating fraud of INR 1197600 from Pune. Transaction details and beneficiary account were provided.,R0035
C0017654,V0017654,Cheating,117300.0,Odisha,Chennai,ACC001631,Bank_B,2026-01-03T14:28:39.590465,Victim reported suspected cheating fraud of INR 117300 from Chennai. Transaction details and beneficiary account were provided.,R0336
C0017655,V0017655,Cheating,8000.0,Bihar,Patna,ACC000004,Bank_A,2026-01-03T14:28:45.547513,Victim reported suspected cheating fraud of INR 8000 from Patna. Transaction details and beneficiary account were provided.,R0002
C0017656,V0017656,Cheating,25400.0,Bihar,Patna,ACC000005,Bank_D,2026-01-03T14:28:47.578231,Victim reported suspected cheating fraud of INR 25400 from Patna. Transaction details and beneficiary account were provided.,R0002
C0017657,V0017657,Forgery,156500.0,Telangana,Hyderabad,ACC000120,Bank_C,2026-01-03T14:29:01.822796,Victim reported suspected forgery fraud of INR 156500 from Hyderabad. Transaction details and beneficiary account were provided.,R0018
C0017658,V0017658,Cheating,4300.0,Telangana,Hyderabad,ACC000014,Bank_C,2026-01-03T14:29:22.096069,Victim reported suspected cheating fraud of INR 4300 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017659,V0017659,Fraud,2111700.0,Telangana,Hyderabad,ACC000081,Bank_E,2026-01-03T14:29:38.868856,Victim reported suspected fraud fraud of INR 2111700 from Hyderabad. Transaction details and beneficiary account were provided.,R0013
C0017660,V0017660,Fraud,47700.0,Telangana,Hyderabad,ACC000146,Bank_D,2026-01-03T14:29:43.284684,Victim reported suspected fraud fraud of INR 47700 from Hyderabad. Transaction details and beneficiary account were provided.,R0023
C0017661,V0017661,Fraud,84800.0,Maharashtra,Mumbai,ACC000037,Bank_E,2026-01-03T14:29:45.669200,Victim reported suspected fraud fraud of INR 84800 from Mumbai. Transaction details and beneficiary account were provided.,R0008
C0017662,V0017662,Cheating,7900.0,Telangana,Hyderabad,ACC000992,Bank_E,2026-01-03T14:30:11.671738,Victim reported suspected cheating fraud of INR 7900 from Hyderabad. Transaction details and beneficiary account were provided.,R0208
C0017663,V0017663,Fraud,234500.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:30:13.992885,Victim reported suspected fraud fraud of INR 234500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017664,V0017664,Fraud,1000.0,Bihar,Patna,ACC000024,Bank_B,2026-01-03T14:30:14.326473,Victim reported suspected fraud fraud of INR 1000 from Patna. Transaction details and beneficiary account were provided.,R0005
C0017665,V0017665,Fraud,25000.0,Odisha,Delhi,ACC000003,Bank_C,2026-01-03T14:30:19.863585,Victim reported suspected fraud fraud of INR 25000 from Delhi. Transaction details and beneficiary account were provided.,R0001
C0017666,V0017666,Fraud,16900.0,Telangana,Hyderabad,ACC000124,Bank_D,2026-01-03T14:30:22.798313,Victim reported suspected fraud fraud of INR 16900 from Hyderabad. Transaction details and beneficiary account were provided.,R0019
C0017667,V0017667,Cheating,2000.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:30:29.586856,Victim reported suspected cheating fraud of INR 2000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017668,V0017668,Fraud,5200.0,Bihar,Patna,ACC000005,Bank_D,2026-01-03T14:30:32.412365,Victim reported suspected fraud fraud of INR 5200 from Patna. Transaction details and beneficiary account were provided.,R0002
C0017669,V0017669,Cheating,6500.0,Maharashtra,Pune,ACC000303,Bank_B,2026-01-03T14:30:34.264495,Victim reported suspected cheating fraud of INR 6500 from Pune. Transaction details and beneficiary account were provided.,R0055
C0017670,V0017670,Cheating,12400.0,Tamil Nadu,Chennai,ACC000004,Bank_A,2026-01-03T14:30:47.684004,Victim reported suspected cheating fraud of INR 12400 from Chennai. Transaction details and beneficiary account were provided.,R0002
C0017671,V0017671,Cheating,77300.0,Bihar,Patna,ACC000024,Bank_B,2026-01-03T14:31:11.807516,Victim reported suspected cheating fraud of INR 77300 from Patna. Transaction details and beneficiary account were provided.,R0005
C0017672,V0017672,Cheating,5900.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:31:48.808701,Victim reported suspected cheating fraud of INR 5900 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017673,V0017673,Cheating,30500.0,Telangana,Hyderabad,ACC000063,Bank_B,2026-01-03T14:31:53.501231,Victim reported suspected cheating fraud of INR 30500 from Hyderabad. Transaction details and beneficiary account were provided.,R0012
C0017674,V0017674,Cheating,348100.0,Telangana,Hyderabad,ACC000510,Bank_B,2026-01-03T14:32:18.854328,Victim reported suspected cheating fraud of INR 348100 from Hyderabad. Transaction details and beneficiary account were provided.,R0097
C0017675,V0017675,Fraud,41200.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:32:36.040531,Victim reported suspected fraud fraud of INR 41200 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017676,V0017676,Cheating,70600.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:32:46.546248,Victim reported suspected cheating fraud of INR 70600 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017677,V0017677,Fraud,507000.0,Telangana,Hyderabad,ACC000114,Bank_C,2026-01-03T14:32:55.390453,Victim reported suspected fraud fraud of INR 507000 from Hyderabad. Transaction details and beneficiary account were provided.,R0017
C0017678,V0017678,Fraud,106500.0,Maharashtra,Pune,ACC000004,Bank_A,2026-01-03T14:32:58.441871,Victim reported suspected fraud fraud of INR 106500 from Pune. Transaction details and beneficiary account were provided.,R0002
C0017679,V0017679,Fraud,111500.0,Bihar,Patna,ACC000002,Bank_D,2026-01-03T14:33:24.084719,Victim reported suspected fraud fraud of INR 111500 from Patna. Transaction details and beneficiary account were provided.,R0001
C0017680,V0017680,Fraud,1974100.0,Telangana,Hyderabad,ACC000270,Bank_A,2026-01-03T14:33:40.990299,Victim reported suspected fraud fraud of INR 1974100 from Hyderabad. Transaction details and beneficiary account were provided.,R0048
C0017681,V0017681,Fraud,2000.0,Telangana,Hyderabad,ACC000281,Bank_A,2026-01-03T14:34:15.482852,Victim reported suspected fraud fraud of INR 2000 from Hyderabad. Transaction details and beneficiary account were provided.,R0051
C0017682,V0017682,Fraud,109200.0,Telangana,Hyderabad,ACC001110,Bank_A,2026-01-03T14:34:39.383432,Victim reported suspected fraud fraud of INR 109200 from Hyderabad. Transaction details and beneficiary account were provided.,R0233
C0017683,V0017683,Cheating,4500.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:34:54.283831,Victim reported suspected cheating fraud of INR 4500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017684,V0017684,Cheating,32400.0,Telangana,Hyderabad,ACC000109,Bank_B,2026-01-03T14:34:57.502491,Victim reported suspected cheating fraud of INR 32400 from Hyderabad. Transaction details and beneficiary account were provided.,R0016
C0017685,V0017685,Cheating,25900.0,Uttar Pradesh,Lucknow,ACC000003,Bank_C,2026-01-03T14:35:03.954015,Victim reported suspected cheating fraud of INR 25900 from Lucknow. Transaction details and beneficiary account were provided.,R0001
C0017686,V0017686,Fraud,361400.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:35:06.623887,Victim reported suspected fraud fraud of INR 361400 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017687,V0017687,Fraud,506500.0,Telangana,Hyderabad,ACC000034,Bank_B,2026-01-03T14:35:24.422738,Victim reported suspected fraud fraud of INR 506500 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0017688,V0017688,Fraud,35300.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:35:28.319323,Victim reported suspected fraud fraud of INR 35300 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017689,V0017689,Fraud,2220000.0,Gujarat,Ahmedabad,ACC000469,Bank_D,2026-01-03T14:35:28.756164,Victim reported suspected fraud fraud of INR 2220000 from Ahmedabad. Transaction details and beneficiary account were provided.,R0089
C0017690,V0017690,Cheating,2500.0,Telangana,Hyderabad,ACC000010,Bank_A,2026-01-03T14:35:33.627339,Victim reported suspected cheating fraud of INR 2500 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017691,V0017691,Cheating,269000.0,Tamil Nadu,Chennai,ACC000004,Bank_A,2026-01-03T14:35:39.780760,Victim reported suspected cheating fraud of INR 269000 from Chennai. Transaction details and beneficiary account were provided.,R0002
C0017692,V0017692,Cheating,352100.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:35:43.697633,Victim reported suspected cheating fraud of INR 352100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017693,V0017693,Cheating,5400.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-03T14:35:46.734263,Victim reported suspected cheating fraud of INR 5400 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017694,V0017694,Fraud,1000.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:36:00.135573,Victim reported suspected fraud fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017695,V0017695,Fraud,2202300.0,Telangana,Hyderabad,ACC001222,Bank_B,2026-01-03T14:36:02.513865,Victim reported suspected fraud fraud of INR 2202300 from Hyderabad. Transaction details and beneficiary account were provided.,R0259
C0017696,V0017696,Fraud,2400.0,Telangana,Hyderabad,ACC000017,Bank_E,2026-01-03T14:36:07.284135,Victim reported suspected fraud fraud of INR 2400 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017697,V0017697,Fraud,1703500.0,Telangana,Hyderabad,ACC000859,Bank_A,2026-01-03T14:36:14.650056,Victim reported suspected fraud fraud of INR 1703500 from Hyderabad. Transaction details and beneficiary account were provided.,R0174
C0017698,V0017698,Fraud,233900.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:36:19.911276,Victim reported suspected fraud fraud of INR 233900 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017699,V0017699,Fraud,7300.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:36:36.105900,Victim reported suspected fraud fraud of INR 7300 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017700,V0017700,Fraud,726100.0,Telangana,Hyderabad,ACC000871,Bank_D,2026-01-03T14:36:55.670128,Victim reported suspected fraud fraud of INR 726100 from Hyderabad. Transaction details and beneficiary account were provided.,R0177
C0017701,V0017701,Cheating,24400.0,Maharashtra,Mumbai,ACC000030,Bank_B,2026-01-03T14:36:57.148589,Victim reported suspected cheating fraud of INR 24400 from Mumbai. Transaction details and beneficiary account were provided.,R0006
C0017702,V0017702,Fraud,77000.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-03T14:37:20.514561,Victim reported suspected fraud fraud of INR 77000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017703,V0017703,Fraud,209300.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-03T14:37:21.315197,Victim reported suspected fraud fraud of INR 209300 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017704,V0017704,Cheating,8700.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:38:01.966987,Victim reported suspected cheating fraud of INR 8700 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017705,V0017705,Cheating,364600.0,Andhra Pradesh,Bengaluru,ACC000002,Bank_D,2026-01-03T14:38:04.793116,Victim reported suspected cheating fraud of INR 364600 from Bengaluru. Transaction details and beneficiary account were provided.,R0001
C0017706,V0017706,Cheating,54200.0,Telangana,Hyderabad,ACC000952,Bank_C,2026-01-03T14:38:05.286214,Victim reported suspected cheating fraud of INR 54200 from Hyderabad. Transaction details and beneficiary account were provided.,R0197
C0017707,V0017707,Cheating,174700.0,Telangana,Hyderabad,ACC000207,Bank_C,2026-01-03T14:38:14.142601,Victim reported suspected cheating fraud of INR 174700 from Hyderabad. Transaction details and beneficiary account were provided.,R0034
C0017708,V0017708,Cheating,1164200.0,Tamil Nadu,Chennai,ACC000063,Bank_B,2026-01-03T14:38:27.003175,Victim reported suspected cheating fraud of INR 1164200 from Chennai. Transaction details and beneficiary account were provided.,R0012
C0017709,V0017709,Fraud,38500.0,Delhi,Delhi,ACC000342,Bank_E,2026-01-03T14:38:27.717498,Victim reported suspected fraud fraud of INR 38500 from Delhi. Transaction details and beneficiary account were provided.,R0066
C0017710,V0017710,Fraud,91000.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-03T14:38:33.218939,Victim reported suspected fraud fraud of INR 91000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017711,V0017711,Cheating,551200.0,Bihar,Patna,ACC000032,Bank_B,2026-01-03T14:38:37.651451,Victim reported suspected cheating fraud of INR 551200 from Patna. Transaction details and beneficiary account were provided.,R0006
C0017712,V0017712,Fraud,200100.0,Bihar,Patna,ACC000082,Bank_A,2026-01-03T14:38:39.466896,Victim reported suspected fraud fraud of INR 200100 from Patna. Transaction details and beneficiary account were provided.,R0013
C0017713,V0017713,Cheating,585000.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:38:40.677806,Victim reported suspected cheating fraud of INR 585000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017714,V0017714,Fraud,157100.0,Telangana,Hyderabad,ACC000070,Bank_C,2026-01-03T14:39:03.268991,Victim reported suspected fraud fraud of INR 157100 from Hyderabad. Transaction details and beneficiary account were provided.,R0013
C0017715,V0017715,Cheating,248000.0,Odisha,Pune,ACC000267,Bank_A,2026-01-03T14:39:03.541679,Victim reported suspected cheating fraud of INR 248000 from Pune. Transaction details and beneficiary account were provided.,R0048
C0017716,V0017716,Cheating,220800.0,Maharashtra,Mumbai,ACC000272,Bank_E,2026-01-03T14:39:06.591522,Victim reported suspected cheating fraud of INR 220800 from Mumbai. Transaction details and beneficiary account were provided.,R0049
