complaint_id,fraud_type,amount,state,city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel
C0019303,Fraud,23700.0,Odisha,Lucknow,3,3,0.6501,430,4,SAVINGS,BRANCH
C0019304,Fraud,37200.0,Telangana,Hyderabad,3,4055,1.0,870,3,SAVINGS,BRANCH
C0019305,Cheating,35400.0,Odisha,Delhi,3,19,0.9987,1654,3,SAVINGS,BRANCH
C0019306,Cheating,15100.0,Jharkhand,Ahmedabad,3,4043,1.0,1227,3,SAVINGS,BRANCH
C0019307,Fraud,20000.0,Telangana,Hyderabad,3,833,1.0,1756,3,SAVINGS,ATM
C0019308,Fraud,2900.0,Telangana,Hyderabad,3,822,1.0,1797,3,SAVINGS,ATM
C0019309,Cheating,137500.0,Telangana,Hyderabad,3,565,1.0,157,3,SAVINGS,BRANCH
C0019310,Cheating,938600.0,Bihar,Patna,4,59,1.0,1132,18,SAVINGS,BRANCH
C0019311,Cheating,27700.0,Bihar,Patna,2,190,1.0,1052,9,SAVINGS,ATM
C0019312,Cheating,34300.0,Telangana,Hyderabad,2,13,0.9894,81,4,CURRENT,ATM
C0019313,Cheating,37300.0,Bihar,Patna,3,18,0.9982,965,3,SAVINGS,ATM
C0019314,Fraud,18900.0,Telangana,Hyderabad,3,4057,1.0,870,3,SAVINGS,BRANCH
C0019315,Cheating,55900.0,Bihar,Patna,3,1819,1.0,1301,3,SAVINGS,ATM
C0019316,Cheating,2220000.0,Telangana,Hyderabad,3,4050,1.0,1451,3,SAVINGS,BRANCH
C0019317,Fraud,31800.0,Bihar,Patna,4,123,1.0,673,6,SAVINGS,ATM
C0019318,Fraud,274100.0,Telangana,Hyderabad,3,91,1.0,1940,3,CURRENT,BRANCH
C0019319,Cheating,18800.0,Telangana,Hyderabad,4,17,0.9974,464,4,CURRENT,ATM
C0019320,Cheating,570700.0,Bihar,Patna,3,4051,1.0,1451,3,SAVINGS,BRANCH
C0019321,Fraud,51100.0,Bihar,Patna,3,490,1.0,1026,12,SAVINGS,ATM
C0019322,Fraud,99300.0,Andhra Pradesh,Kolkata,3,4047,1.0,1227,3,SAVINGS,BRANCH
C0019323,Cheating,98800.0,Andhra Pradesh,Lucknow,3,481,1.0,1772,12,SAVINGS,BRANCH
C0019324,Fraud,1896900.0,Tamil Nadu,Chennai,3,456,1.0,873,3,SAVINGS,BRANCH
C0019325,Fraud,18400.0,Telangana,Hyderabad,3,835,1.0,1756,3,SAVINGS,ATM
C0019326,Fraud,395100.0,Telangana,Hyderabad,3,836,1.0,1756,3,SAVINGS,BRANCH
C0019327,Fraud,1700.0,Andhra Pradesh,Pune,3,580,1.0,1649,3,SAVINGS,ATM
C0019328,Fraud,2000.0,Tamil Nadu,Chennai,3,4061,1.0,870,3,SAVINGS,BRANCH
C0019329,Fraud,45900.0,Bihar,Patna,3,4049,1.0,1227,3,SAVINGS,BRANCH
C0019330,Cheating,11400.0,Tamil Nadu,Chennai,3,397,1.0,1512,8,SAVINGS,ATM
C0019331,Cheating,2700.0,Tamil Nadu,Chennai,3,4050,1.0,1227,3,SAVINGS,ATM
C0019332,Cheating,14100.0,Odisha,Bengaluru,5,67,1.0,640,8,SAVINGS,ATM
C0019333,Cheating,32400.0,Telangana,Hyderabad,4,8,0.9392,2096,6,SAVINGS,ATM
C0019334,Cheating,98400.0,Telangana,Hyderabad,3,4051,1.0,1227,3,SAVINGS,ATM
C0019335,Cheating,9600.0,Telangana,Hyderabad,3,837,1.0,1756,3,SAVINGS,BRANCH
C0019336,Cheating,482900.0,Odisha,Kolkata,5,4,0.7534,1286,13,SAVINGS,BRANCH
C0019337,Cheating,328800.0,Andhra Pradesh,Lucknow,3,225,1.0,2183,3,SAVINGS,BRANCH
C0019338,Cheating,122800.0,Maharashtra,Pune,3,4052,1.0,1227,3,SAVINGS,ATM
C0019339,Cheating,391800.0,Telangana,Hyderabad,3,88,1.0,934,3,SAVINGS,ATM
C0019340,Cheating,55800.0,Bihar,Patna,3,457,1.0,873,3,SAVINGS,BRANCH
C0019341,Cheating,38600.0,Bihar,Patna,5,137,1.0,1169,6,SAVINGS,BRANCH
C0019342,Cheating,37800.0,Telangana,Hyderabad,3,838,1.0,1756,3,SAVINGS,ATM
C0019343,Fraud,8100.0,Bihar,Patna,3,360,1.0,1141,8,CURRENT,BRANCH
C0019344,Cheating,48900.0,Maharashtra,Pune,3,8,0.9392,1126,3,SAVINGS,ATM
C0019345,Cheating,2220000.0,Bihar,Patna,2,80,1.0,1044,3,CURRENT,BRANCH
C0019346,Cheating,2500.0,Madhya Pradesh,Ahmedabad,4,8,0.9392,257,18,SAVINGS,ATM
C0019347,Cheating,39000.0,Kerala,Delhi,3,1820,1.0,1654,3,SAVINGS,BRANCH
C0019348,Cheating,3300.0,Telangana,Hyderabad,3,137,1.0,205,3,SAVINGS,ATM
C0019349,Cheating,283100.0,Andhra Pradesh,Pune,4,23,0.9997,599,18,SAVINGS,BRANCH
C0019350,Cheating,51400.0,Telangana,Hyderabad,3,5,0.8262,456,3,SAVINGS,ATM
C0019351,Cheating,102300.0,Tamil Nadu,Chennai,3,101,1.0,1751,3,SAVINGS,BRANCH
C0019352,Cheating,38200.0,Telangana,Hyderabad,2,4066,1.0,870,3,SAVINGS,ATM
C0019353,Cheating,731400.0,Bihar,Patna,3,382,1.0,602,8,SAVINGS,ATM
C0019354,Cheating,1000.0,Telangana,Hyderabad,3,4054,1.0,1227,3,SAVINGS,BRANCH
C0019355,Cheating,70200.0,Telangana,Hyderabad,4,482,1.0,2096,12,SAVINGS,BRANCH
C0019356,Cheating,34000.0,Andhra Pradesh,Chennai,3,88,1.0,1173,3,SAVINGS,BRANCH
C0019357,Cheating,2600.0,Telangana,Hyderabad,4,446,1.0,297,12,SAVINGS,BRANCH
C0019358,Cheating,23700.0,Telangana,Hyderabad,3,4055,1.0,1227,3,SAVINGS,BRANCH
C0019359,Fraud,3900.0,Telangana,Hyderabad,2,4056,1.0,1227,3,SAVINGS,ATM
C0019360,Cheating,239200.0,Odisha,Hyderabad,3,447,1.0,297,12,SAVINGS,ATM
C0019361,Cheating,12300.0,Telangana,Hyderabad,3,138,1.0,205,3,SAVINGS,ATM
C0019362,Cheating,16500.0,Odisha,Delhi,3,48,1.0,1700,3,SAVINGS,ATM
C0019363,Fraud,22500.0,Telangana,Hyderabad,3,89,1.0,934,3,SAVINGS,ATM
C0019364,Fraud,21400.0,Telangana,Hyderabad,3,4070,1.0,870,3,SAVINGS,BRANCH
C0019365,Fraud,159300.0,Telangana,Hyderabad,3,2,0.5034,544,4,SAVINGS,BRANCH
C0019366,Cheating,37100.0,Bihar,Patna,3,4058,1.0,1227,3,SAVINGS,ATM
C0019367,Fraud,273400.0,Telangana,Hyderabad,3,48,1.0,1801,3,SAVINGS,BRANCH
C0019368,Fraud,21000.0,Odisha,Delhi,3,567,1.0,157,3,SAVINGS,ATM
C0019369,Cheating,2220000.0,Maharashtra,Pune,4,386,1.0,2053,8,SAVINGS,ATM
C0019370,Cheating,119500.0,Telangana,Hyderabad,3,384,1.0,602,8,SAVINGS,ATM
C0019371,Fraud,68100.0,Telangana,Hyderabad,3,839,1.0,1756,3,SAVINGS,ATM
C0019372,Cheating,1900.0,Tamil Nadu,Chennai,3,93,1.0,136,8,SAVINGS,BRANCH
C0019373,Fraud,155400.0,Telangana,Hyderabad,3,4059,1.0,1227,3,SAVINGS,BRANCH
C0019374,Cheating,820000.0,Bihar,Patna,6,195,1.0,1153,9,SAVINGS,BRANCH
C0019375,Cheating,2600.0,Telangana,Hyderabad,3,4060,1.0,1227,3,SAVINGS,BRANCH
C0019376,Cheating,248700.0,Tamil Nadu,Chennai,3,90,1.0,934,3,SAVINGS,BRANCH
C0019377,Fraud,150600.0,Bihar,Patna,4,185,1.0,78,7,CURRENT,ATM
C0019378,Fraud,70500.0,Odisha,Delhi,5,484,1.0,2096,12,SAVINGS,BRANCH
C0019379,Fraud,6600.0,Maharashtra,Pune,3,840,1.0,1756,3,SAVINGS,BRANCH
C0019380,Fraud,2108600.0,Gujarat,Ahmedabad,3,841,1.0,1756,3,SAVINGS,BRANCH
C0019381,Fraud,1900.0,Bihar,Patna,3,4074,1.0,870,3,SAVINGS,ATM
C0019382,Fraud,168500.0,Maharashtra,Pune,3,329,1.0,2146,5,CURRENT,BRANCH
C0019383,Fraud,1500.0,Odisha,Lucknow,2,582,1.0,1649,3,SAVINGS,ATM
C0019384,Cheating,77800.0,Bihar,Patna,3,142,1.0,548,3,CURRENT,ATM
C0019385,Cheating,32000.0,Maharashtra,Pune,3,113,1.0,502,3,SAVINGS,BRANCH
C0019386,Fraud,13300.0,Telangana,Hyderabad,3,124,1.0,673,6,SAVINGS,ATM
C0019387,Fraud,22500.0,Telangana,Hyderabad,3,141,1.0,1521,3,SAVINGS,ATM
C0019388,Cheating,20500.0,Maharashtra,Pune,4,196,1.0,1365,5,CURRENT,ATM
C0019389,Fraud,4300.0,Odisha,Jaipur,3,51,1.0,469,4,SAVINGS,BRANCH
C0019390,Fake Profile,190900.0,Bihar,Patna,3,387,1.0,2053,8,SAVINGS,BRANCH
C0019391,Fraud,207600.0,Maharashtra,Mumbai,3,222,1.0,1176,3,SAVINGS,BRANCH
C0019392,Cheating,271600.0,Bihar,Patna,3,1821,1.0,1301,3,SAVINGS,BRANCH
C0019393,Cheating,7600.0,Telangana,Hyderabad,5,3,0.6501,1903,18,SAVINGS,ATM
C0019394,Fraud,95800.0,Telangana,Hyderabad,3,388,1.0,2053,8,SAVINGS,ATM
C0019395,Fraud,878000.0,Telangana,Hyderabad,3,1822,1.0,1654,3,SAVINGS,BRANCH
C0019396,Cheating,2220000.0,Telangana,Hyderabad,3,227,1.0,2183,3,SAVINGS,BRANCH
C0019397,Fraud,33900.0,Kerala,Patna,3,4065,1.0,1451,3,SAVINGS,BRANCH
C0019398,Fraud,37100.0,Telangana,Hyderabad,4,62,1.0,1764,5,SAVINGS,ATM
C0019399,Cheating,69500.0,Bihar,Patna,3,60,1.0,1132,18,SAVINGS,BRANCH
C0019400,Cheating,154300.0,Bihar,Patna,3,577,1.0,1935,3,SAVINGS,BRANCH
C0019401,Cheating,2220000.0,Uttar Pradesh,Lucknow,3,118,1.0,2197,6,CURRENT,BRANCH
C0019402,Cheating,22100.0,Tamil Nadu,Chennai,3,830,1.0,1797,3,SAVINGS,BRANCH
C0019403,Cheating,34000.0,Telangana,Hyderabad,3,4063,1.0,1227,3,SAVINGS,ATM
C0019404,Fraud,58900.0,Telangana,Hyderabad,4,136,1.0,1321,6,SAVINGS,BRANCH
C0019405,Forgery,299700.0,Bihar,Patna,4,3,0.6501,821,4,SAVINGS,ATM
C0019406,Fraud,112600.0,Telangana,Hyderabad,3,843,1.0,1756,3,SAVINGS,BRANCH
C0019407,Fraud,27800.0,Telangana,Hyderabad,3,4064,1.0,1227,3,SAVINGS,ATM
C0019408,Cheating,79300.0,Telangana,Hyderabad,3,1823,1.0,1301,3,SAVINGS,ATM
C0019409,Cheating,28700.0,Telangana,Hyderabad,3,1824,1.0,1301,3,SAVINGS,ATM
C0019410,Fraud,93900.0,Bihar,Patna,3,1825,1.0,1301,3,SAVINGS,ATM
C0019411,Fraud,421900.0,Telangana,Hyderabad,4,54,1.0,1801,18,CURRENT,BRANCH
C0019412,Fraud,27100.0,Telangana,Hyderabad,3,17,0.9974,1422,3,SAVINGS,ATM
C0019413,Fraud,89000.0,Telangana,Hyderabad,3,844,1.0,1756,3,SAVINGS,ATM
C0019414,Fraud,132800.0,Odisha,Chennai,2,845,1.0,1756,3,SAVINGS,BRANCH
C0019415,Cheating,85900.0,Odisha,Mumbai,3,1826,1.0,1301,3,SAVINGS,ATM
C0019416,Fraud,2220000.0,Telangana,Hyderabad,3,1827,1.0,1654,3,SAVINGS,BRANCH
C0019417,Cheating,314800.0,Maharashtra,Pune,3,389,1.0,431,8,CURRENT,BRANCH
C0019418,Fraud,53400.0,Telangana,Hyderabad,3,364,1.0,1141,8,CURRENT,BRANCH
C0019419,Fraud,54900.0,Telangana,Hyderabad,3,1828,1.0,1301,3,SAVINGS,ATM
C0019420,Cheating,1000.0,Telangana,Hyderabad,2,13,0.9894,1765,5,SAVINGS,ATM
C0019421,Cheating,179900.0,Telangana,Hyderabad,2,50,1.0,51,3,SAVINGS,BRANCH
C0019422,Cheating,17100.0,Telangana,Hyderabad,3,4065,1.0,1227,3,SAVINGS,BRANCH
C0019423,Cheating,3000.0,Telangana,Hyderabad,3,449,1.0,297,12,SAVINGS,BRANCH
C0019424,Cheating,15000.0,Telangana,Hyderabad,3,35,1.0,779,3,SAVINGS,ATM
C0019425,Fraud,37800.0,Bihar,Patna,3,49,1.0,1700,3,SAVINGS,BRANCH
C0019426,Cheating,128900.0,Telangana,Hyderabad,3,458,1.0,873,3,SAVINGS,BRANCH
C0019427,Fraud,2220000.0,Telangana,Hyderabad,3,4069,1.0,1451,3,SAVINGS,BRANCH
C0019428,Cheating,5800.0,Telangana,Hyderabad,2,85,1.0,1675,4,SAVINGS,BRANCH
C0019429,Cheating,289400.0,Telangana,Hyderabad,2,1840,1.0,1619,3,SAVINGS,BRANCH
C0019430,Fraud,2800.0,Telangana,Hyderabad,4,490,1.0,1880,12,CURRENT,ATM
C0019431,Fraud,1000.0,Telangana,Hyderabad,3,4067,1.0,1227,3,SAVINGS,ATM
C0019432,Fraud,131500.0,Maharashtra,Pune,3,4068,1.0,1227,3,SAVINGS,ATM
C0019433,Fraud,408000.0,Odisha,Chennai,4,41,1.0,1740,4,SAVINGS,BRANCH
C0019434,Fraud,23200.0,Maharashtra,Mumbai,5,485,1.0,2096,12,SAVINGS,ATM
C0019435,Fraud,35100.0,Bihar,Patna,3,4069,1.0,1227,3,SAVINGS,ATM
C0019436,Cheating,40600.0,Telangana,Hyderabad,3,4073,1.0,1451,3,SAVINGS,ATM
C0019437,Fraud,45100.0,Gujarat,Ahmedabad,4,13,0.9894,674,5,SAVINGS,BRANCH
C0019438,Cheating,42500.0,Telangana,Hyderabad,3,4071,1.0,1227,3,SAVINGS,ATM
C0019439,Cheating,13000.0,Telangana,Hyderabad,3,4072,1.0,1227,3,SAVINGS,ATM
C0019440,Cheating,109000.0,Maharashtra,Mumbai,3,7,0.9137,1740,3,SAVINGS,ATM
C0019441,Cheating,16000.0,Telangana,Hyderabad,2,578,1.0,1935,3,SAVINGS,BRANCH
C0019442,Cheating,4100.0,Telangana,Hyderabad,3,17,0.9974,818,3,SAVINGS,BRANCH
C0019443,Fraud,16500.0,Andhra Pradesh,Patna,3,139,1.0,205,3,SAVINGS,BRANCH
C0019444,Fraud,67300.0,Telangana,Hyderabad,5,492,1.0,1026,12,SAVINGS,BRANCH
C0019445,Fraud,1109500.0,Bihar,Patna,3,19,0.9987,1360,3,SAVINGS,BRANCH
C0019446,Cheating,179100.0,Andhra Pradesh,Lucknow,4,14,0.9926,1628,18,SAVINGS,BRANCH
C0019447,Fraud,30900.0,Telangana,Hyderabad,3,1830,1.0,1654,3,SAVINGS,ATM
C0019448,Fraud,1000.0,Maharashtra,Pune,3,4073,1.0,1227,3,SAVINGS,ATM
C0019449,Fraud,1600.0,Telangana,Hyderabad,3,4074,1.0,1227,3,SAVINGS,BRANCH
C0019450,Cheating,8400.0,Telangana,Hyderabad,4,52,1.0,1582,4,SAVINGS,ATM
C0019451,Fraud,38900.0,Telangana,Hyderabad,3,1842,1.0,1619,3,SAVINGS,ATM
C0019452,Cheating,23200.0,Telangana,Hyderabad,3,91,1.0,934,3,SAVINGS,BRANCH
C0019453,Cheating,901100.0,Bihar,Patna,3,92,1.0,1223,3,SAVINGS,ATM
C0019454,Cheating,60000.0,Telangana,Hyderabad,3,17,0.9974,1775,3,SAVINGS,BRANCH
C0019455,Cheating,4600.0,Maharashtra,Pune,3,4075,1.0,1227,3,SAVINGS,ATM
C0019456,Cheating,38300.0,Bihar,Patna,5,13,0.9894,1565,6,SAVINGS,ATM
C0019457,Cheating,152900.0,Delhi,Delhi,3,1843,1.0,1619,3,SAVINGS,BRANCH
C0019458,Fraud,473100.0,Uttar Pradesh,Lucknow,3,4079,1.0,1451,3,SAVINGS,ATM
C0019459,Cheating,37300.0,Telangana,Hyderabad,3,4,0.7534,1973,6,CURRENT,ATM
C0019460,Fraud,508500.0,Odisha,Delhi,4,23,0.9997,735,4,SAVINGS,BRANCH
C0019461,Fraud,1029500.0,Telangana,Hyderabad,4,257,1.0,277,5,SAVINGS,BRANCH
C0019462,Cheating,68900.0,Odisha,Kolkata,4,36,1.0,365,11,SAVINGS,BRANCH
C0019463,Cheating,265400.0,Bihar,Patna,4,4,0.7534,757,7,SAVINGS,BRANCH
C0019464,Cheating,99900.0,Telangana,Hyderabad,2,31,1.0,837,3,SAVINGS,ATM
C0019465,Fraud,5500.0,Maharashtra,Mumbai,3,1832,1.0,1301,3,SAVINGS,BRANCH
C0019466,Fraud,2200.0,Telangana,Hyderabad,4,177,1.0,290,7,SAVINGS,ATM
C0019467,Cheating,531000.0,Bihar,Patna,3,1833,1.0,1301,3,SAVINGS,BRANCH
C0019468,Fraud,2220000.0,Telangana,Hyderabad,3,1835,1.0,1654,3,SAVINGS,BRANCH
C0019469,Fraud,24400.0,Bihar,Patna,3,4090,1.0,870,3,SAVINGS,BRANCH
C0019470,Fraud,5200.0,Andhra Pradesh,Hyderabad,3,4078,1.0,1227,3,SAVINGS,ATM
C0019471,Fraud,162800.0,Telangana,Hyderabad,3,13,0.9894,566,3,SAVINGS,BRANCH
C0019472,Fraud,816700.0,Tamil Nadu,Chennai,4,21,0.9994,777,4,SAVINGS,BRANCH
C0019473,Fraud,1400.0,Telangana,Hyderabad,3,459,1.0,873,3,SAVINGS,BRANCH
C0019474,Fraud,4300.0,Telangana,Hyderabad,3,4079,1.0,1227,3,SAVINGS,ATM
C0019475,Cheating,365300.0,Telangana,Hyderabad,3,53,1.0,335,18,SAVINGS,BRANCH
C0019476,Fraud,78000.0,Telangana,Hyderabad,2,3,0.6501,1335,9,SAVINGS,BRANCH
C0019477,Fraud,1872600.0,Telangana,Hyderabad,3,4093,1.0,870,3,SAVINGS,BRANCH
C0019478,Fraud,3300.0,Telangana,Hyderabad,3,94,1.0,1244,3,SAVINGS,ATM
C0019479,Cheating,21500.0,Telangana,Hyderabad,3,59,1.0,222,3,SAVINGS,ATM
C0019480,Cheating,29200.0,Delhi,Delhi,3,8,0.9392,1167,4,SAVINGS,BRANCH
C0019481,Fraud,20500.0,Telangana,Hyderabad,3,484,1.0,711,12,SAVINGS,ATM
C0019482,Fraud,51200.0,Odisha,Chennai,3,4084,1.0,1451,3,SAVINGS,BRANCH
C0019483,Fraud,1000.0,Maharashtra,Mumbai,2,200,1.0,447,5,CURRENT,BRANCH
C0019484,Fraud,235800.0,Maharashtra,Mumbai,4,257,1.0,800,5,SAVINGS,ATM
C0019485,Fraud,30400.0,Delhi,Delhi,3,5,0.8262,773,3,SAVINGS,ATM
C0019486,Fraud,67000.0,Maharashtra,Mumbai,6,53,1.0,1595,18,SAVINGS,ATM
C0019487,Cheating,242000.0,Maharashtra,Pune,3,1835,1.0,1301,3,SAVINGS,BRANCH
C0019488,Cheating,23600.0,Telangana,Hyderabad,5,1,0.2953,310,18,SAVINGS,ATM
C0019489,Cheating,32900.0,Maharashtra,Mumbai,4,45,1.0,1628,4,SAVINGS,BRANCH
C0019490,Fraud,25900.0,Maharashtra,Pune,3,1848,1.0,1619,3,SAVINGS,BRANCH
C0019491,Fraud,14300.0,Telangana,Hyderabad,3,224,1.0,1176,3,SAVINGS,ATM
C0019492,Fraud,2400.0,Telangana,Hyderabad,3,4082,1.0,1227,3,SAVINGS,BRANCH
C0019493,Fraud,39500.0,Maharashtra,Mumbai,3,571,1.0,157,3,SAVINGS,ATM
C0019494,Fraud,6900.0,Telangana,Hyderabad,3,460,1.0,873,3,SAVINGS,ATM
C0019495,Cheating,23800.0,Telangana,Hyderabad,3,4083,1.0,1227,3,SAVINGS,BRANCH
C0019496,Fraud,395500.0,Telangana,Hyderabad,3,24,0.9998,619,4,SAVINGS,BRANCH
C0019497,Cheating,114700.0,Telangana,Hyderabad,4,259,1.0,277,5,SAVINGS,ATM
C0019498,Fraud,23100.0,Telangana,Hyderabad,3,55,1.0,921,3,SAVINGS,BRANCH
C0019499,Fraud,646700.0,Bihar,Patna,4,181,1.0,1566,9,CURRENT,BRANCH
C0019500,Fraud,22700.0,Tamil Nadu,Chennai,3,1837,1.0,1301,3,SAVINGS,BRANCH
C0019501,Fraud,474900.0,Maharashtra,Mumbai,3,4084,1.0,1227,3,SAVINGS,BRANCH
C0019502,Fraud,43500.0,Andhra Pradesh,Lucknow,4,276,1.0,1346,5,SAVINGS,BRANCH
C0019503,Fraud,249500.0,Odisha,Lucknow,4,330,1.0,2146,5,CURRENT,BRANCH
C0019504,Fraud,148800.0,Tamil Nadu,Chennai,3,1839,1.0,1654,3,SAVINGS,BRANCH
C0019505,Cheating,60900.0,Telangana,Hyderabad,4,38,1.0,87,4,SAVINGS,ATM
C0019506,Cheating,1400.0,Gujarat,Ahmedabad,3,4098,1.0,870,3,SAVINGS,ATM
C0019507,Fraud,4300.0,Telangana,Hyderabad,2,60,1.0,1437,18,SAVINGS,BRANCH
C0019508,Fraud,6200.0,Telangana,Hyderabad,3,320,1.0,270,5,SAVINGS,ATM
C0019509,Cheating,173100.0,Telangana,Hyderabad,4,261,1.0,277,5,SAVINGS,ATM
C0019510,Fraud,65000.0,Telangana,Hyderabad,3,572,1.0,157,3,SAVINGS,BRANCH
C0019511,Fraud,1400.0,Telangana,Hyderabad,3,229,1.0,2183,3,SAVINGS,ATM
C0019512,Cheating,583200.0,Telangana,Hyderabad,3,25,0.9998,1198,4,SAVINGS,BRANCH
C0019513,Fraud,315500.0,Telangana,Hyderabad,3,4086,1.0,1227,3,SAVINGS,ATM
C0019514,Cheating,85400.0,Telangana,Hyderabad,3,4087,1.0,1227,3,SAVINGS,BRANCH
C0019515,Cheating,3300.0,Telangana,Hyderabad,3,9,0.9571,1665,3,SAVINGS,ATM
C0019516,Fraud,244300.0,Telangana,Hyderabad,3,62,1.0,415,3,CURRENT,BRANCH
C0019517,Cheating,151600.0,Telangana,Hyderabad,3,4088,1.0,1227,3,SAVINGS,BRANCH
C0019518,Cheating,220700.0,Bihar,Patna,3,4092,1.0,1451,3,SAVINGS,ATM
C0019519,Cheating,52100.0,Telangana,Hyderabad,3,4090,1.0,1227,3,SAVINGS,ATM
C0019520,Fraud,71700.0,Gujarat,Ahmedabad,4,189,1.0,438,9,SAVINGS,ATM
C0019521,Cheating,34000.0,Telangana,Hyderabad,2,20,0.9991,1873,5,SAVINGS,ATM
C0019522,Cheating,147400.0,Telangana,Hyderabad,3,586,1.0,1649,3,SAVINGS,BRANCH
C0019523,Cheating,322900.0,Telangana,Hyderabad,3,582,1.0,1935,3,SAVINGS,BRANCH
C0019524,Fraud,6500.0,Bihar,Patna,4,58,1.0,1253,18,SAVINGS,ATM
C0019525,Cheating,2400.0,Telangana,Hyderabad,3,833,1.0,1797,3,SAVINGS,ATM
C0019526,Fraud,1348100.0,Tamil Nadu,Chennai,3,114,1.0,502,3,SAVINGS,BRANCH
C0019527,Fraud,184100.0,Tamil Nadu,Chennai,3,4091,1.0,1227,3,SAVINGS,BRANCH
C0019528,Cheating,79500.0,Maharashtra,Pune,3,26,0.9999,740,18,SAVINGS,ATM
C0019529,Fraud,159500.0,Telangana,Hyderabad,3,1851,1.0,1619,3,SAVINGS,ATM
C0019530,Fraud,8500.0,Telangana,Hyderabad,2,55,1.0,1801,18,CURRENT,BRANCH
C0019531,Cheating,358200.0,Maharashtra,Mumbai,3,847,1.0,1756,3,SAVINGS,BRANCH
C0019532,Fraud,34500.0,Andhra Pradesh,Kolkata,3,9,0.9571,593,3,SAVINGS,ATM
C0019533,Cheating,59500.0,Telangana,Hyderabad,3,575,1.0,157,3,SAVINGS,ATM
C0019534,Fraud,233900.0,Telangana,Hyderabad,3,848,1.0,1756,3,SAVINGS,ATM
C0019535,Fraud,9000.0,Bihar,Patna,3,5,0.8262,675,3,SAVINGS,ATM
C0019536,Cheating,10400.0,Telangana,Hyderabad,3,48,1.0,89,4,SAVINGS,BRANCH
C0019537,Fraud,13100.0,Telangana,Hyderabad,3,16,0.9963,25,3,SAVINGS,BRANCH
C0019538,Fraud,72900.0,Telangana,Hyderabad,5,395,1.0,396,8,CURRENT,BRANCH
C0019539,Fraud,80300.0,Telangana,Hyderabad,3,13,0.9894,755,3,SAVINGS,BRANCH
C0019540,Cheating,90700.0,Telangana,Hyderabad,3,487,1.0,2096,12,SAVINGS,ATM
C0019541,Cheating,24100.0,Telangana,Hyderabad,3,849,1.0,1756,3,SAVINGS,BRANCH
C0019542,Fraud,14400.0,Bihar,Patna,3,2,0.5034,171,3,SAVINGS,ATM
C0019543,Cheating,58300.0,Telangana,Hyderabad,4,119,1.0,2197,6,CURRENT,ATM
C0019544,Cheating,1195000.0,Telangana,Hyderabad,3,4092,1.0,1227,3,SAVINGS,ATM
C0019545,Fraud,1233900.0,Telangana,Hyderabad,2,4,0.7534,1496,3,SAVINGS,BRANCH
C0019546,Fraud,55100.0,Odisha,Delhi,3,1840,1.0,1301,3,SAVINGS,ATM
C0019547,Fraud,1249400.0,Telangana,Hyderabad,3,1853,1.0,1619,3,SAVINGS,BRANCH
C0019548,Cheating,772900.0,Telangana,Hyderabad,3,485,1.0,711,12,SAVINGS,ATM
C0019549,Fraud,496900.0,Telangana,Hyderabad,3,42,1.0,2084,3,CURRENT,BRANCH
C0019550,Cheating,19400.0,Andhra Pradesh,Patna,3,1842,1.0,1301,3,SAVINGS,BRANCH
C0019551,Cheating,99000.0,Telangana,Hyderabad,3,4096,1.0,1451,3,SAVINGS,ATM
C0019552,Cheating,28800.0,Maharashtra,Pune,4,450,1.0,2033,12,CURRENT,ATM
C0019553,Cheating,7500.0,Odisha,Bengaluru,3,4107,1.0,870,3,SAVINGS,BRANCH
C0019554,Fraud,40500.0,Telangana,Hyderabad,3,387,1.0,602,8,SAVINGS,BRANCH
C0019555,Cheating,103700.0,Telangana,Hyderabad,3,4108,1.0,870,3,SAVINGS,BRANCH
C0019556,Cheating,16200.0,Maharashtra,Mumbai,3,9,0.9571,317,4,SAVINGS,BRANCH
C0019557,Cheating,1264300.0,Telangana,Hyderabad,3,8,0.9392,269,18,SAVINGS,BRANCH
C0019558,Fraud,99300.0,Telangana,Hyderabad,3,8,0.9392,1593,3,SAVINGS,ATM
C0019559,Fraud,475600.0,Telangana,Hyderabad,3,140,1.0,205,3,SAVINGS,BRANCH
C0019560,Cheating,8500.0,Tamil Nadu,Chennai,3,14,0.9926,1762,3,SAVINGS,ATM
C0019561,Fraud,11600.0,Telangana,Hyderabad,5,29,1.0,766,5,SAVINGS,BRANCH
C0019562,Fraud,9500.0,Tamil Nadu,Chennai,3,67,1.0,337,18,SAVINGS,ATM
C0019563,Fraud,116600.0,Telangana,Hyderabad,3,1843,1.0,1301,3,SAVINGS,BRANCH
C0019564,Fraud,9100.0,Telangana,Hyderabad,3,576,1.0,157,3,SAVINGS,ATM
C0019565,Cheating,1096300.0,Bihar,Patna,4,262,1.0,277,5,SAVINGS,BRANCH
C0019566,Fraud,1173400.0,Bihar,Patna,3,4096,1.0,1227,3,SAVINGS,BRANCH
C0019567,Cheating,49500.0,Telangana,Hyderabad,3,4097,1.0,1227,3,SAVINGS,ATM
C0019568,Fraud,478400.0,Telangana,Hyderabad,3,4101,1.0,1451,3,SAVINGS,BRANCH
C0019569,Cheating,4300.0,Telangana,Hyderabad,4,29,1.0,783,4,SAVINGS,ATM
C0019570,Fraud,41600.0,Telangana,Hyderabad,3,18,0.9982,818,3,SAVINGS,BRANCH
